episode,reward,running_avg,steps
218,22.019880120550027,-68.34694241490406,177
219,-100.38773133235944,-68.04899951239561,123
220,-171.6231823570963,-71.23375424244232,119
221,-77.14435471843663,-71.19043502630616,130
222,-58.418069166677746,-70.89098983755973,181
223,-76.96820725935767,-70.72242712562296,118
224,-56.94710030457763,-69.0912582533966,133
225,-18.406737698179754,-67.91194825204987,138
226,13.454545024335136,-66.74890838913687,1000
227,-76.24376356137887,-66.82841856919704,172
228,-0.540101579157934,-65.30540912716357,192
229,-41.89266139923723,-65.01444563402731,187
230,-2.5240794979050065,-61.216015669904216,175
231,-70.44472737254428,-60.75758103990686,128
232,-26.034682620668463,-59.47617888807262,122
233,-53.59528583418054,-59.18160146563511,193
234,-53.455082058748545,-58.46533195211887,143
235,-19.180800832087684,-56.7408448961809,98
236,-15.455771323179476,-54.97521178036196,153
237,-21.27394001336681,-54.11634261481898,155
238,4.813317993921231,-49.90228596206452,92
239,-57.762299791328985,-49.1510412321865,88
240,22.630400496287308,-46.55632131720607,177
241,-38.33872087438817,-46.41425085154536,99
242,-39.078321180229935,-45.74068078073226,96
243,-31.00451983444634,-46.35028335859322,170
244,-29.022294609139564,-45.36853394329543,145
245,-28.77115802286437,-44.939711905255045,146
246,-69.21386049260525,-45.573948034707136,106
247,-28.33703022419533,-45.936419834638045,146
248,-40.42392653506796,-45.89252180862643,128
249,-41.47487100975929,-45.97744205516071,103
250,-22.586487606189607,-44.405655889401096,229
251,9.406645622265586,-42.3812453640016,175
252,-41.110604896991575,-41.24384809394798,159
253,10.773493341358133,-40.29537640541127,117
254,-29.074803656614634,-39.5245575902289,135
255,-48.34497626796319,-39.279556510366106,85
256,-40.94769537061829,-38.55601185631648,147
257,-34.265130779514166,-38.91858636368862,95
258,-41.74819388813539,-38.16356370632802,221
259,-90.17898956000948,-38.89149269889218,116
260,-82.26279904272836,-39.42855260379244,109
261,-43.715202018525616,-40.80002120708961,122
262,-232.54729969863396,-44.08793617352206,190
263,-85.13644147722594,-45.04730557570016,139
264,23.617278764709603,-43.040688729065785,1000
265,81.40761567647935,-41.575234200504056,1000
266,-32.959288603801525,-41.2268108060285,112
267,128.0371219040005,-37.05361790852419,1000
268,1.2135122103023974,-37.46974526672914,193
269,-47.37901478738314,-36.40957093582961,177
270,-85.62786033794198,-34.68966449544653,142
271,-45.1181468051176,-34.049140337180155,101
272,92.92880781611245,-31.022202797524358,1000
273,8.36816378382369,-29.31547537666073,107
274,-199.57994717402556,-32.168132314049686,144
275,-14.311207556715914,-32.08622171122041,74
276,-46.90772670395846,-33.29346714578628,239
277,-29.630770181462523,-32.361207278187955,67
278,25.831017446303917,-31.833784897678722,1000
279,-23.272838119136964,-31.461388432076713,110
280,-230.02166748882362,-36.01134019189508,252
281,-34.71395909723387,-35.296724826388875,88
282,-51.64653872455793,-35.80896194846667,120
283,70.96906214381866,-33.317674988906674,1000
284,-74.54689047309422,-33.73951115719359,104
285,51.30053180762492,-32.329884504399345,1000
286,-9.480769115885693,-32.210384460253465,189
287,83.44305675515216,-30.116044524883083,1000
288,94.11923999206252,-28.32992608492026,1000
289,-79.34862275856695,-28.76165254426502,133
290,-168.31971853738224,-32.580654924938415,216
291,-14.897296852197456,-32.111826444494596,180
292,-17.241817827775648,-31.67509637744551,96
293,12.476614491924778,-30.805473690918088,142
294,-15.603916651537958,-30.53710613176606,121
295,46.51465257311692,-29.031389919846433,1000
296,-6.05939576819307,-27.76830062535819,143
297,60.08695847384229,-25.999820851397438,1000
298,77.86755423103178,-23.633991236075442,1000
299,42.485184043860244,-21.95479013500305,1000
300,-129.05414671081255,-24.08414331709551,233
301,-114.72129684190132,-26.56670216637885,251
302,1.4984229208960755,-25.714521610021098,88
303,-13.505214551052845,-26.200095767869318,120
304,-136.5664466629041,-28.349928627995105,463
305,121.38740369417064,-24.955281028752427,1000
306,-32.54303625694865,-24.787187846479036,126
307,-27.681739953546796,-24.65552002995969,105
308,-204.9387564393862,-27.9193312809847,628
309,147.9072137073667,-23.157607215637178,1000
310,72.37574058893134,-20.06483642300399,1000
311,83.41805528171938,-17.52217127699909,1000
312,-9.632048127055867,-13.063866245567532,121
313,54.25824159171263,-10.275972584188757,1000
314,-57.38723670902475,-11.896062893663444,284
315,-0.43627317878892313,-13.532940670768815,103
316,-15.953843615632916,-13.192831771005435,1000
317,-1.0180067862846813,-15.773934344811142,1000
318,-77.97394996482151,-17.357683588313623,387
319,-13.977423911109085,-16.689651770788142,1000
320,137.68458371818514,-12.223402889665595,919
321,-20.929139292307596,-11.739622739409397,362
322,-6.966274404463903,-13.737524383820924,226
323,-34.262682039996974,-14.590141300297336,98
324,16.903069851350086,-10.260480959789824,1000
325,-129.05791133902466,-12.555415035435999,1000
326,164.9214806908918,-8.318830887538992,672
327,-34.40099121929562,-8.414235308295655,101
328,-30.58310102579192,-9.542517677737571,71
329,-22.84801162715837,-9.534021147897999,89
330,38.07039995385861,-4.1721797990443505,1000
331,205.86700664169274,0.6394395157341805,568
332,-25.759486647594954,1.157180557273439,76
333,41.99185075225965,0.5776363294422584,1000
334,-76.40027066101766,0.5405687256837927,1000
335,-17.050562204730895,-0.826453154563325,114
336,149.08545869261349,2.344871401606657,843
337,209.28471353577834,4.861704537219183,734
338,104.83392730997222,5.07599828357738,1000
339,-23.733447785745668,6.188301783033803,167
340,-7.559023778293948,9.40351567821557,72
341,-51.43230836946995,8.672815447870118,105
342,232.89343795896315,13.675520563604895,544
343,143.46766700967297,16.295341613959856,1000
344,132.56751846449336,19.258770316280486,1000
345,59.007667846273804,19.508630621743624,1000
346,-8.821672803220281,19.45338508104308,407
347,-49.32219372065934,17.265202037153045,101
348,206.171798166632,19.831286915865046,948
349,194.9088507497866,22.879760249983573,790
350,-57.6686428671152,24.307470326857523,58
351,-34.093421365723955,25.92002783638107,89
352,-5.488675442776383,25.78028586910762,107
353,-60.28482972058286,24.84469356571702,86
354,-20.54316369957185,27.165159224983665,92
355,-8.65291814353668,24.564352788229517,109
356,207.01357963124798,29.35548510599345,791
357,-28.108279526457835,29.346954314535225,109
358,-28.04820212428878,32.88476540083718,116
359,97.66489438399152,31.879919014369673,1000
360,-22.51251309870655,29.982153940616914,152
361,-79.67320342869509,26.720328766408628,143
362,40.52289475933961,27.723427624136537,1000
363,236.82143465850731,31.374691485472432,311
364,93.84131179535899,34.399262455560105,1000
365,0.43434081631110644,34.41667473546211,107
366,1.571398559081672,34.7671795789564,83
367,78.18312469210994,36.3512022085243,1000
368,97.50883191340802,39.86085784608889,1000
369,213.15340321083409,44.403474388527755,696
370,177.61599459361685,45.20210260603639,760
371,231.80014144628473,50.25668822080824,699
372,62.50575389862004,51.64612878686992,1000
373,-146.22558465510986,49.40687073456766,868
374,58.01513709084936,50.22911207935765,1000
375,66.61903051605631,54.14265091645927,1000
376,48.238173460987674,51.808984771861184,1000
377,184.2604883164057,56.18221436257521,830
378,169.36108086155244,60.181098000322095,885
379,63.88597791421943,61.91577779114965,1000
380,208.58879966661732,65.32614578540483,394
381,229.36981250041558,65.79620190257928,929
382,246.63289702130268,71.24404957595723,558
383,184.71110884877606,74.09843473788754,298
384,288.5075716999746,81.3965915851074,383
385,231.37931374928047,86.36518910418762,617
386,124.73393167113397,85.87815856375802,1000
387,-40.85954093184388,80.87527347440557,124
388,231.6935922677725,83.41246677356158,534
389,-47.74749384020181,82.93218585247246,201
390,-86.64576478934386,81.35045103225146,81
391,38.98627397531888,83.15882267914722,221
392,-21.05994327547438,78.0797550544585,296
393,-15.704911264049443,74.89630348898406,170
394,263.4395167816177,77.51374345532655,405
395,-96.28324916023146,74.40792511519645,187
396,14.371575668803047,74.87179008463691,230
397,-90.91832826196149,74.03986739381088,193
398,-27.299804435627635,69.37043534176567,127
399,-54.86557968464414,64.37494673307707,89
400,-26.435151672655948,64.99961655696626,81
401,231.4277950119719,70.31004088452018,890
402,137.3991638092785,73.16779766956125,713
403,68.30322271186438,75.7395587182102,1000
404,169.50749671979378,79.54057192659752,740
405,179.78778485172614,83.30938598650278,327
406,238.11328315359464,83.93138005694969,400
407,191.49113084122084,88.32336826430327,687
408,102.15363960927361,90.92740509897452,1000
409,213.1276096607944,93.23665940451055,296
410,167.51786076203626,97.03726688172542,347
411,199.55041837537203,102.62173931780677,942
412,206.1431513424398,105.93414444946876,514
413,217.47716324227804,105.54725902114417,609
414,151.12146832115351,106.69286215166007,626
415,226.2747644410494,111.20967062415484,465
416,143.55239263306123,114.04929050563442,661
417,194.3569642629832,116.37276729705188,484
418,236.14061800214762,119.14540301882668,372
419,-43.84268674734825,114.00548121966304,107
420,-39.46513383188602,109.66385865115299,136
421,141.15678302507186,107.85099148272874,494
422,203.6156078161875,110.67318856108008,385
423,188.57787279399463,117.36925771006216,503
424,198.65558024041383,120.18206657305346,557
425,190.7902663450979,122.66549128963428,576
426,146.088955810988,124.6225069366343,858
427,118.59410726836347,123.30917931567345,979
428,-38.42745258378267,119.15340864676676,151
429,117.68396763127366,120.22936844110784,837
430,208.6250866478008,120.23009418073151,306
431,239.37253940527148,120.43014871882863,416
432,-2.7331700495804796,115.44282737741098,62
433,-19.139513561971626,111.36581492919602,93
434,204.94846177165635,109.69463273062966,823
435,0.48891735290901295,105.07682480270225,103
436,185.80194453891625,106.29818506005789,574
437,217.88081640218707,111.47299220673851,527
438,-66.92333816045816,105.50065359817388,69
439,-62.43205427344827,105.20696238950896,77
440,-59.53715332417208,105.7491346188124,83
441,193.514727344956,108.83970368620516,382
442,7.033508764073374,109.40157272699611,1000
443,55.912556432441356,110.83392208092593,1000
444,70.00115369026797,106.96515481909893,1000
445,86.87322994463179,110.62828440119618,1000
446,-36.48452323266546,109.61116242316682,1000
447,192.03076791321425,115.27014434667034,581
448,-43.78926760480776,114.94035508328672,81
449,231.3871979568234,120.66541063611606,224
450,152.82492402206634,124.25061215001051,657
451,189.42753752704203,123.4106070003119,543
452,227.52295346039097,125.21308279333414,570
453,126.4229329206681,126.3754769975102,757
454,209.32262058405632,127.17177947479546,522
455,218.27333393371345,127.9414904564352,387
456,42.2726982589672,124.02467875854265,1000
457,64.15338889363156,121.47792391959086,983
458,218.8691503094259,123.81223413359392,319
459,45.374220922554684,120.45716635882911,1000
460,251.0784309692824,122.12837776297403,313
461,-42.59200959217095,117.28552920362317,87
462,186.0916220714811,116.884498618204,348
463,210.51743375570032,116.74530402847246,386
464,-21.26511948852051,113.29757227227897,143
465,41.676020091771505,109.60559738529342,167
466,-5.4551576920028,106.62544637879215,237
467,256.99630698625464,107.87823323325757,398
468,267.09381742786843,108.497297221772,436
469,-187.43532230166383,105.62544451068568,476
470,175.47386085775724,109.92422440447857,532
471,155.86405634831658,110.21836987094345,727
472,177.80543464786012,109.7021664075769,444
473,-15.71894799935005,105.61622999171001,102
474,208.7821892312654,105.81876217152704,456
475,-17.347332379785016,101.65601019702937,189
476,131.9446720402224,101.37312452161406,540
477,172.04740590636817,102.44219049437416,495
478,-59.216940625912926,102.02640073353156,254
479,226.9349151513859,104.2114196839338,446
480,205.24275252506453,104.14377300147908,323
481,193.91000834493875,103.23452238027242,840
482,197.8413004119355,107.24601178950273,501
483,244.1871039922401,112.51254414058697,398
484,233.6132718761461,113.08584034267676,622
485,212.7322843347568,117.33070768231373,337
486,58.33062870501493,114.7812813656357,1000
487,37.81068854851664,111.1798788085623,1000
488,-65.26434310467972,111.21305870967785,89
489,228.20070863902376,117.0257139679273,315
490,204.1637241998525,122.2997315184078,245
491,229.33967769885126,123.0162305254857,451
492,57.409811414292626,124.02375657849008,1000
493,234.53028998407441,127.59611124952276,720
494,187.02631737664058,129.9366145232502,351
495,197.79891523678333,132.15512822909324,440
496,169.08013890711186,136.26642147188878,666
497,214.82663577638942,136.72233882915225,352
498,292.1660777463674,143.44144573617578,470
499,155.96456836939325,141.93299314442714,288
500,191.63883271961487,142.70927131837814,304
501,143.70325246150225,141.79478561706733,596
502,200.5243089909984,141.25481272767948,525
503,242.39498266894367,143.57425372264498,261
504,35.38818355024628,140.0955649819688,220
505,253.552694734945,140.80115219799342,375
506,161.36745874677553,143.1830474077496,580
507,259.5261565119711,147.09050276011638,429
508,175.93145171037463,146.23174878813535,520
509,188.03339310762217,149.08493223183672,406
510,-15.06559500562635,143.76205171233852,243
511,239.65164211483938,149.40692474647872,295
512,50.661986143845084,146.698332027926,1000
513,90.52484903881229,144.29848033358823,698
514,257.83294697661665,149.88044166289097,371
515,196.5538282276349,152.97799782560827,269
516,197.36311830876625,157.03436334562363,572
517,212.2408127878811,156.13925346165618,428
518,8.967435054956098,150.97672581419795,99
519,-43.2345457984452,153.86074134426232,306
520,256.95169605102365,155.49029804812767,439
521,162.87507858506248,155.63051849286256,464
522,221.30266775240636,156.50046315495354,424
523,203.9195532904271,160.8932331807491,310
524,148.03596135540704,159.6783086232319,761
525,198.1470910727907,163.98819709228343,436
526,222.69967539219306,165.80329715932282,428
527,236.59150109350406,167.09417906306555,433
528,203.47586988159892,172.3480352732158,372
529,126.26506493386523,170.33463826886535,644
530,218.04175288057868,170.59061827597563,335
531,196.7359885193067,170.64713787946297,658
532,205.6299721619668,170.8029113144636,535
533,159.57823121057797,169.11073385883034,744
534,227.8497298119369,168.9954630175462,508
535,252.7386707531208,169.79559074591347,277
536,215.61781909204652,172.94133455365412,462
537,163.7043651013687,175.45920808471115,658
538,245.19844116391909,181.66846377008312,419
539,220.57872090267512,181.51602401535615,408
540,118.42927636947387,179.8013350587486,1000
541,11.011504449227473,175.43477159375612,199
542,-52.649010379805716,173.23359515787416,99
543,-90.15647999982932,166.73985975819608,82
544,-66.01181427154619,161.67909712523232,68
545,-45.20235828474025,156.81907165480186,71
546,-56.36756989658194,152.310117478728,215
547,-14.08203750279479,147.7319440131443,172
548,22.829086161189863,142.34520418144075,180
549,184.16891134209666,142.9092910408948,184
550,48.6697061281059,140.04990850906464,120
551,12.12362378838452,137.4183159356023,121
552,33.664056175370234,134.0811108792897,197
553,195.0031659254235,133.1332745444193,305
554,34.550945689798795,133.1165297872103,136
555,19.454743893914184,128.43457077038974,160
556,-84.57141079222374,123.51579337960973,120
557,-64.98118173913556,117.0256466145876,96
558,-31.182782765329208,112.88336192507353,100
559,261.29525535058985,114.34859916993288,237
560,-65.71629297362793,113.33558521057284,212
561,-24.540967686618032,108.05173301454369,135
562,-8.048140218797599,106.87753048729084,95
563,172.23999782039442,108.51183346292248,416
564,-12.085040192280019,103.11347371954453,163
565,-23.833589974340697,98.70572535550504,157
566,207.8634835419266,98.91573266016825,399
567,279.3647371714876,100.25821114784037,466
568,-47.10168344318707,99.13682877787751,192
569,-40.23973695972636,99.1967249546519,170
570,229.60687735094655,98.64982858065035,347
571,-33.47339685755537,94.72285907179798,177
572,241.498728584384,95.12678028843754,374
573,191.6585583747576,94.88156039012416,476
574,-7.588393884957583,91.76907328531688,241
575,272.5557363244818,93.25724619035067,253
576,211.4630904367075,93.03251449124097,462
577,159.38138302619186,91.48831212989472,1000
578,-62.38114931171327,86.17117174602848,1000
579,216.7195267507773,87.98026098236673,411
580,119.62578754653968,86.01194167568595,1000
581,-12.93816531657987,81.8184585989682,164
582,223.0511300024317,82.16688175577751,390
583,-101.50612520052529,76.94519462755544,1000
584,-223.04259042550927,67.92734822280653,384
585,255.2021730693542,67.9766182691312,366
586,-96.9253273920423,61.72575533944943,1000
587,-55.47157831750717,57.342236471071914,1000
588,270.5028406884741,57.84832446156301,252
589,227.97512436769028,57.99625253086331,557
590,192.91431606108117,59.48595332469546,638
591,223.10418323462468,63.7278069004034,385
592,253.9149693594173,69.85908649518787,224
593,211.71661887951248,75.89654847277471,801
594,259.6679921810286,82.4101446018262,217
595,238.9742435024186,88.09367663756939,282
596,233.63204677822003,93.89366897106542,374
597,292.3829297684114,100.02296831648955,508
598,240.4244629472779,104.37487585221132,436
599,245.9084046754583,105.60966571887855,437
600,288.038442290323,110.39704044212289,393
601,249.23470460714913,115.13926205849819,272
602,212.80397760829356,118.72206048715665,614
603,253.06529120655588,119.88330299277929,544
604,255.03996192985298,124.29308331758037,389
605,31.581667152965935,124.53562178276141,151
606,282.5973017200999,131.8789960330079,226
607,250.60248576221306,138.19066938303487,448
608,250.46313815239893,143.8235878013894,251
609,247.82098038653209,143.5541023021083,285
610,211.40615495052555,149.09655126059135,630
611,49.50802447465861,150.57753110381688,151
612,250.8127874715589,155.75474965762402,221
613,243.5017109332337,157.17998391988078,484
614,171.90003895480217,160.85968550282246,648
615,279.4874388449217,166.92610607920767,208
616,225.5263011938788,167.27936243224676,366
617,170.06337328458923,165.09333515450874,423
618,216.84333273805623,170.37223547813363,325
619,203.37759713094556,175.24458215994707,265
620,107.7918845649231,172.8082823042266,890
621,244.94451101626748,178.37664046170306,241
622,264.34819843620915,178.83362985873956,259
623,149.7772516980467,177.99600372520536,522
624,265.74791460792767,183.46272989506306,373
625,223.9872388650939,182.4913599458753,614
626,244.48775639804765,183.15185326510212,384
627,249.74171390506214,184.95905988267953,576
628,-0.26704471615041325,186.20134197459078,1000
629,208.48404746948515,186.03663238896493,419
630,234.56736543946008,188.33546394682335,245
631,190.38699046598992,192.40196706247474,644
632,176.63336377662338,191.47361173795858,543
633,256.9808644976953,198.643351531923,261
634,265.66275833034837,208.41745850704015,749
635,263.41660839635824,208.58174721358023,434
636,33.310561394314334,211.18646498930738,148
637,26.99753536531678,212.83584726296385,153
638,39.33921247831219,208.2125746987606,142
639,231.77206179662372,208.28851344733926,417
640,233.61277820661994,209.10248269025,278
641,236.73929064328013,209.3751848384231,250
642,228.53786366609745,208.86764272455673,204
643,247.32326887028069,209.57977572437213,290
644,273.9494056892088,209.86540399453568,309
645,216.22085799691325,209.41033628442554,254
646,296.3180462962263,210.6640562747857,280
647,265.92773824189555,210.13495244425536,203
648,225.70599816590283,209.84058314862784,216
649,288.2689032507875,210.68779312013442,225
650,255.78611018844742,210.0427464780969,312
651,223.23810008386744,209.52281438763123,198
652,253.61160151594393,210.33896686578422,256
653,265.8495085484009,210.59465121262113,280
654,41.81466644763094,206.33014530297666,158
655,271.82757742200056,211.13506350835738,527
656,243.68179505073152,210.35675337497003,247
657,237.29031931840518,210.0905100460939,520
658,119.78249314654086,207.47689714597672,1000
659,59.081220540803656,203.70210194906215,163
