episode,reward,running_avg,steps
94,-10.071073219108968,-116.33811755093076,117
95,-112.872967513695,-117.42430667459799,106
96,-102.65683899119507,-116.058756750765,88
97,-120.26998315521938,-117.00836097674576,83
98,-106.99195792051678,-117.2625494110548,87
99,-81.10351924141185,-115.69885462211285,81
100,-97.6678017099936,-109.96231270502072,118
101,-39.89177842149946,-106.28609025987915,75
102,-112.50367489074637,-107.03354356653361,106
103,-222.49912213266165,-108.01228751258802,123
104,-123.07646899781494,-108.83546919220144,125
105,-172.47688195070344,-111.30592952705214,61
106,-45.691358517217125,-110.5518826024416,80
107,-80.1327163068945,-110.14328556349804,78
108,-121.04868350714617,-109.47819469324045,77
109,98.772190096062,-105.45898792563155,1000
110,-67.8944631610733,-104.40381634414375,130
111,-57.4867355778336,-103.53318208739195,69
112,-190.33059879423482,-104.09982977277645,133
113,-75.05940512986233,-105.48164092645702,95
114,-137.6351521560677,-106.28923780048041,137
115,-53.69151804499951,-105.9155708068068,117
116,-33.30321410441934,-102.63454561305493,116
117,-27.740854595636748,-101.4445227881426,95
118,-122.18781579778476,-102.1052227014131,108
119,-82.06610467988759,-102.52642824263887,106
120,-89.79072597905227,-100.75408894217078,63
121,-122.3206645979518,-99.08815756657191,76
122,-102.5051896683054,-99.44172265363987,78
123,-85.71632297490588,-99.0317124132815,124
124,-48.409576734721526,-99.11009616450251,63
125,13.789725837794293,-98.31932501454374,142
126,-94.58118348721176,-98.10718856661298,121
127,-58.67368159962453,-97.45095838229832,123
128,-41.030656327777585,-95.77240406619299,73
129,-68.94728280177296,-95.63763186487151,119
130,-160.52845284283052,-91.88754013612512,122
131,-134.26591218552477,-89.3973011584485,133
132,-19.3617017439539,-87.75777913597997,104
133,-76.24218668335436,-89.52955149165496,66
134,-49.627415719710086,-88.94792817285513,88
135,-86.78234786494842,-89.15656634321283,97
136,-32.27324147520682,-88.50285570645582,165
137,-72.60082902957939,-88.84396289646976,66
138,-91.18080860091504,-85.70315845028983,99
139,-47.497239892590684,-84.23556122151308,80
140,-76.19011190953708,-80.5702074149818,100
141,-113.12416894734109,-80.45826282172487,162
142,-62.885530025210784,-80.38057702516632,120
143,-57.445265370549166,-81.51538538092687,74
144,-66.67589799428337,-82.64748187643036,125
145,-57.761619447123564,-81.54525491509894,97
146,-93.54361572427736,-81.36299044976059,75
147,-25.45252157866561,-79.46664121822951,90
148,-71.65248884489843,-78.75985183671715,107
149,11.568580392657765,-76.90640984403575,122
150,-54.108452150243245,-76.03522285284075,131
151,-138.93915093226946,-78.01617030305614,80
152,-58.24796579412038,-76.93105612112363,137
153,-94.15408456123373,-74.36415536969508,108
154,-105.26959507326275,-74.00801789120402,124
155,-98.0115689786731,-72.51871163176341,108
156,-47.71860452663219,-72.5592565519517,64
157,-142.29317543821998,-73.80246573457822,87
158,-87.30303995609604,-73.12755286355721,78
159,-54.02836190362771,-76.18356390355102,115
160,-91.31417591603241,-76.6519581586502,116
161,-152.27809266498417,-78.54778530039322,94
162,-19.26621781043289,-75.12649768071718,93
163,-114.10054616064164,-75.90732050133276,163
164,-20.17101440522893,-73.558037746316,163
165,-25.515657436320737,-72.99452053414241,92
166,-48.4049694455488,-73.296555640965,82
167,-96.63543813610076,-74.67444731177427,101
168,-2.0494311933637306,-72.27167961968586,92
169,-56.204413437869206,-71.7544457948455,81
170,-88.58734371678494,-71.73037814960014,123
171,-43.5984010240296,-70.1559328781217,90
172,-41.87565696055125,-68.94334222396662,92
173,23.591398780387095,-66.75718778886075,121
174,-72.26586851494656,-67.23431362446526,138
175,-75.92275309893986,-69.02856320319994,93
176,-101.10511000752199,-69.15904173360614,107
177,-48.86523316631625,-68.96287276493996,79
178,-93.03493911388051,-70.00295842066201,117
179,49.15994777835397,-67.64081380905948,126
180,-84.13646430222016,-66.11297403824729,97
181,-85.63514783577592,-65.14035875125231,121
182,-56.98930312365625,-65.89291077884636,116
183,-82.52486201726228,-66.0185642855245,102
184,23.38343546433869,-64.55834726184355,104
185,-47.36956950900904,-63.77009169472475,90
186,-30.714074564532865,-63.73890835651127,144
187,-63.96163256408251,-63.56612442720133,71
188,-79.55899729836983,-63.33368820115043,72
189,-60.39852276238119,-63.59171385854624,110
190,-49.826599708419465,-63.06444361452388,92
191,-91.90960472569908,-62.64015233009104,92
192,-74.67141754788459,-62.87587008054452,147
193,-77.38805093920136,-63.27472579191757,109
194,-69.87761004172586,-63.33876003286642,89
195,-0.9705146692385256,-62.20293793730872,163
196,-96.5880679097744,-62.26382698101866,106
197,-82.68119996571232,-63.40840054875959,95
198,-88.71517300306998,-63.74965423192302,103
199,-138.22708831572282,-66.74556760609063,85
