episode,reward,running_avg,steps
107,-75.34209660154424,-112.36612275121007,109
108,-67.00566107484313,-112.54068959543197,109
109,-193.50697248643525,-114.77377113205976,135
110,-98.82912210642776,-113.60753426614966,103
111,-92.6733587159276,-112.87290604375463,77
112,-150.66194160996787,-114.24091021578752,135
113,-62.2644740228983,-113.70838228443762,83
114,-90.24094538592881,-112.08476850477157,117
115,-96.33846739999134,-112.30864743845751,92
116,-187.6265369013812,-113.89398561009456,128
117,-8.833969278248645,-111.87982627520918,118
118,-81.87641028157401,-109.50769668565772,117
119,-103.54625464733276,-110.05108841621156,107
120,-61.84451897403737,-109.93631731945383,127
121,-145.71409162738053,-109.6260469861047,88
122,-88.39615243485962,-104.3050154635511,85
123,-97.92672787372732,-104.177323996648,124
124,-101.69588797764274,-104.46557133748887,123
125,-47.287115066009065,-102.15689531211302,135
126,-82.93003313742771,-101.69534082574712,68
127,-120.93253205256121,-101.78516783318885,109
128,-109.9644796739049,-99.70825524284193,108
129,-36.61361527940457,-97.46023256011944,88
130,-153.92378889092225,-99.32402055891778,94
131,-103.8028437377224,-99.85200757191194,100
132,-184.13443448755498,-100.28138234882181,114
133,-114.47660905035727,-101.04590818474189,98
134,-81.93054800954192,-100.41445446405112,112
135,-71.34132260952906,-100.43012037437198,85
136,-134.5156904894038,-101.45369341711537,106
137,-89.14396896724556,-100.97835869272822,102
138,-86.04341033020131,-98.26566555478963,94
139,-100.38230721619499,-97.30560868228358,83
140,-118.45263782158062,-98.56058612535362,117
141,-122.7211307761645,-98.01069025749233,68
142,-116.46099726975592,-98.56752018637722,84
143,-113.0836113496254,-97.482522191533,141
144,-90.73800140182792,-96.79890787835977,121
145,-19.40839726566132,-93.16363365979811,126
146,-62.73737154641285,-94.26710118841285,137
147,-72.02068133091564,-92.1191231190127,156
148,-96.79981652763611,-92.5793779209521,124
149,-92.18809642539276,-93.192155773659,70
150,-117.54841278734935,-94.78764432051541,102
151,-123.02702894967919,-97.42182477455736,84
152,10.399859759355323,-95.49992442346367,102
153,-48.8710043797484,-95.076888911201,73
154,-19.30719012586364,-93.31864732445582,144
155,-29.133899732742975,-92.87157879640804,95
156,-62.92112938195981,-92.33531671422183,101
157,-77.11511135618353,-92.37077700931462,102
158,-22.339920022564158,-91.47746218826904,106
159,-62.80300807961562,-88.86338290013265,86
160,-63.46189413748193,-88.15603834075374,88
161,-23.69472217787842,-86.77646560999275,107
162,-89.51713135472907,-85.55356940488798,68
163,-7.361005706112508,-84.45550003855226,93
164,-69.77293699650002,-84.04613987076368,137
165,-72.12054072478949,-83.56178133725965,131
166,-29.574497759491038,-80.40074055442183,112
167,3.554199170315016,-80.15297718545055,113
168,-48.72698653005192,-79.4899887104201,144
169,-72.93086263578223,-78.8776808701891,85
170,-104.31097311815165,-79.72700995307139,83
171,-77.05861169839207,-78.35390035449161,99
172,-42.86571678714837,-77.44329164153739,158
173,-60.27093717697082,-76.69017582760225,74
174,-38.562310287472144,-75.42750427379883,199
175,-98.00158463357339,-76.44179366515012,123
176,-78.06306180542009,-76.34445423850997,109
177,-85.67804309856328,-75.63936445943001,132
178,-76.18657569952785,-74.96380637994247,120
179,-97.0837999464961,-76.1732100732843,94
180,-68.16147032703655,-74.45796370200658,88
181,-46.52809363559862,-73.31246869996411,122
182,-52.20441280528516,-70.67386826631873,94
183,-90.25537224448915,-70.18944353020137,130
184,-101.8237912779399,-70.58730839556934,106
185,-82.36742240094156,-70.80783039139759,90
186,-89.28791965506034,-69.9032749747107,136
187,-46.011279272306226,-69.04062118081191,91
188,10.131016099286086,-67.11713265222217,156
189,-27.48369261456206,-65.6591603601895,99
190,-73.1637417267813,-64.75338243829353,112
191,-65.09106699182763,-63.60078116260677,143
192,-98.73464415738421,-63.24625410035934,98
193,-76.62158222649144,-62.51701351789666,128
194,-100.59871111121846,-62.71422771208447,130
195,-41.66029358375458,-63.159265638446335,86
196,-33.57887483030747,-62.57609570412423,84
197,-93.5713414747242,-63.0071089070004,113
198,-80.86887865712868,-62.688490149590244,134
199,-59.06332445518018,-62.025994710186,133
200,-75.71523347106019,-61.189331123860214,142
201,-22.453310614542517,-59.177856757157485,180
202,-112.05336827467389,-61.626921317838075,103
203,-65.01100320055235,-61.949721294254154,73
204,-15.626787507746428,-61.87611324189181,168
205,-71.75687137909298,-62.72857267481881,134
206,-47.08454200470658,-62.411840927273744,119
207,-120.46995010824018,-63.27893770231487,116
208,-2.2113973963613063,-62.87636724979082,140
209,-65.32790730932845,-62.926865234385076,77
210,-50.96381358684991,-62.67690362337244,115
211,-92.91674751202567,-64.06134413005537,91
212,-68.11054671835004,-63.6332124373278,83
213,-86.93638964648953,-65.22472011613534,119
214,-92.26112217788888,-65.67448381976313,92
215,-37.68730715798304,-64.985819148427,118
216,-50.96467207450952,-65.41362263472737,97
217,31.519968571256697,-64.85430724670854,127
218,-56.9908381364797,-65.01958427883709,122
219,-73.2093274861208,-65.02515357584386,138
220,-64.49670798237207,-64.22886827312827,160
221,-49.106281782349285,-63.66982167480741,109
222,-33.23527993220269,-63.4772129377085,171
223,-66.67240258831202,-63.60524224593532,115
224,-80.08174288528333,-64.43563089789154,149
225,-50.64735892567161,-63.48854638373352,106
226,-44.90030163896236,-62.82529118040436,131
227,-42.87027187187752,-61.969135755870646,150
228,-65.16755127511905,-61.74875526738247,102
229,-59.921922220691975,-61.00551771286639,114
230,-35.4660991486963,-60.351610289299586,90
231,-342.32602340022106,-66.26756888459202,121
232,-100.06508094418682,-67.22478224737006,143
233,-109.15668168685724,-67.60280843621742,108
234,-63.727542768450945,-66.84088346602763,134
235,-17.563532312311693,-65.54480566425505,149
236,-71.08919620747623,-65.18083119530337,133
237,-9.685032581674179,-64.45430626149071,150
238,-17.995870691048395,-65.0168439972974,106
239,-125.4448004207747,-66.97606615342166,115
240,-67.92911721938508,-66.87137366327374,104
241,-35.04892403722312,-66.27053080418165,102
242,-78.76854612679224,-65.87120884356979,138
243,-82.10341167712453,-65.98084543258246,142
244,-59.53678751677842,-65.15960696069365,105
245,-57.24505615225004,-65.47130221206356,152
246,-46.16187131979548,-65.72296214185333,83
247,-20.55947443561311,-64.2627248010711,119
248,-34.836080141278046,-63.342068830754094,102
249,-89.53567317207242,-63.95151580509194,78
250,-51.146824972376045,-63.46014763511825,141
251,-119.68445784067224,-65.40477057964085,146
252,-136.3987953693049,-65.89167912153347,114
253,-63.86515770243382,-65.8687622115711,138
254,-90.34949280108569,-67.36321631743789,112
255,-59.673741199250244,-67.12155371384102,113
256,-83.19693530266014,-67.84380157980009,162
257,-56.72871311685095,-66.56897683997232,131
258,-117.47898219171627,-68.87432853587943,116
259,-62.75049391701303,-68.82278026803313,92
260,-79.83301567719084,-69.40016430983994,126
261,-48.24172990390417,-68.5066639576775,125
262,-26.587212523900575,-67.67619727378852,235
263,-42.363927757632794,-66.78474803601138,103
264,-31.46831306085869,-65.56889185367076,95
265,-47.85905924079084,-65.77232689532694,112
266,-73.79746553987113,-66.22898276463415,130
267,-14.72969572239532,-67.1539760505072,149
268,-120.75113749484623,-68.42918203767452,158
269,-65.94456901288632,-68.28388686820982,74
270,-35.03835338693834,-67.69471977630117,133
271,-218.13569929770097,-71.0753081266082,148
272,-39.882983412711866,-71.20826219621839,129
273,-163.7562587812015,-73.14993932007619,716
274,-56.98419898037764,-72.68798844197806,122
275,-48.61232539139945,-72.64728777129262,116
276,-62.16672332106894,-72.99261620493475,148
277,-86.50373155150118,-73.86528539852722,449
278,-68.36648507963069,-73.92926407461745,117
279,-200.32092097123993,-76.73724404962842,201
280,-165.742358396366,-79.34276923458181,124
281,-0.1512316686061297,-72.49927339994952,149
282,-178.49030344075652,-74.06777784988091,515
283,27.381174799194525,-71.33702072015988,206
284,-21.32444498258559,-70.48895876444257,141
285,-101.0192334970002,-72.15807278813634,182
286,11.008469891088055,-70.51611946616504,145
287,-65.25743392114396,-71.62756749295444,151
288,-75.19840645320949,-72.77161820819767,168
289,-74.99077600739699,-71.76253771993011,119
290,-73.89564780558901,-71.88186833165418,164
291,-16.454736845972818,-71.50998458782918,141
292,-56.44858827913558,-71.06358543087603,222
293,-63.08966353602838,-70.68331046805412,129
294,-63.247639912600604,-70.75752751597057,139
295,0.63399037580335,-69.5999465854095,139
296,-1.8228144675624662,-68.71316544836485,132
297,-59.58104377512448,-69.49359683515507,136
298,26.963481969978304,-68.25760559292996,138
299,-15.915603962344505,-66.78520420873541,154
300,-36.43866189802944,-66.49104094724848,122
301,-8.948612147485107,-64.27632403338471,190
302,-95.39883297467506,-63.45632478549212,926
303,-49.38390487137532,-63.166699728870945,143
304,12.853904447933061,-61.102631783890565,1000
305,-186.98143712364657,-63.64878570237849,235
306,-107.04052090909096,-64.1256574145071,1000
307,-26.90345380599912,-63.52915222829007,105
308,-31.31129599724008,-61.80579850440055,115
309,-38.543528220053545,-61.32165919046136,94
310,-20.790984501911534,-60.14081856695577,1000
311,0.31036153044587333,-59.16977673826877,1000
312,-21.137179359138784,-59.06077607497354,264
313,-26.26819786995128,-58.7388614772199,115
314,-117.70459508519627,-60.46358711770665,349
315,-71.0684130380651,-60.92777419365214,108
316,-62.258410810417374,-60.69699309906307,91
317,-188.05952065619908,-64.16358959773915,620
318,-165.92775005363256,-65.06712184891487,800
319,-134.31865109480833,-66.43460349055331,1000
320,-68.35694597363117,-67.10097534228717,1000
321,-71.53133194827338,-64.16888799529862,1000
322,-36.706396806015945,-64.10535626316471,1000
323,-4.161630750238345,-60.91346370254545,1000
324,-7.968104322984914,-59.93314180939759,181
325,-33.83161647204884,-59.637527631010585,1000
326,-66.92595118384108,-59.73271218826603,1000
327,-16.72994925710467,-58.33723654237809,1000
328,-8.489525788679305,-57.13969735655906,1000
329,-16.480838142604824,-53.46289569998636,371
330,-24.475948088102804,-50.6375674938211,1000
331,-65.03933917805516,-51.93532964401008,1000
332,-26.186486020732833,-48.889253295609606,1000
333,-67.38935459866558,-50.78466388356681,1000
334,-46.60175252549553,-51.290210034425,1000
335,-29.59962999060345,-49.86181796429706,1000
336,193.22481476727552,-46.21749106677331,674
337,-35.04140376621953,-45.61317046367483,1000
338,-37.569847032800276,-44.860599275266644,1000
339,-31.189423000281447,-43.984572215124324,1000
340,57.29846587077009,-41.36068994159715,240
341,37.219778804360686,-40.28719962859047,218
342,-0.40218864761460016,-39.16627163596005,1000
343,196.27309225787047,-33.97901652008208,584
344,21.958077294213467,-32.27490217594579,1000
345,3.7044801602928485,-32.213492380256,1000
346,-32.64190434892225,-32.829874177883205,1000
347,-10.925979770882234,-31.856772897798358,1000
348,-22.125362670272366,-32.83854979060337,1000
349,18.78619087590534,-32.14451389383837,1000
350,130.37152646852658,-28.808310126507248,919
351,-19.102301617690934,-29.01138391591137,1000
352,-0.8208959643603833,-27.119825175705078,1000
353,-39.776945147626506,-26.927685981230102,1000
354,29.816229779033712,-26.58843947460809,1000
355,106.49663059528612,-20.71887812022943,1000
356,-11.501606514697432,-18.80809983234156,1000
357,21.387057625996817,-17.842289603701644,1000
358,-103.4775844870479,-19.285615373497805,1000
359,65.59467520310498,-17.202851305034635,1000
360,-167.02607753598315,-20.12755316571607,1000
361,215.60215552470282,-15.821717285830928,512
362,10.366069837769082,-15.191652301892772,1000
363,20.532229376166207,-14.255643756970418,1000
364,-181.7583466121509,-15.536718787509512,221
365,-14.682667352195908,-14.409003873792129,1000
366,-189.85514254078134,-16.96093850839941,469
367,-115.95654285377205,-15.518878952350862,1000
368,-18.983564888706496,-12.579995249052343,1000
369,40.933590655240664,-9.074950414051361,1000
370,172.57910327966448,-4.256229428985449,814
371,-232.49116042185534,-7.475425998457088,470
372,-36.254951032361106,-7.466397082983991,1000
373,-41.7114101942841,-8.217392671864905,1000
374,216.25116854406272,-3.733007214523953,640
375,60.76486708111537,-1.84107754346067,1000
376,126.42380837142164,2.025917647644584,839
377,210.66188636556745,6.573754360098027,788
378,-255.62970683422537,1.630950739187104,391
379,-318.3604868103771,-4.40664223416834,749
380,-35.20390337853142,-4.6212013399769125,400
381,254.42284578210618,1.7680423592263126,467
382,214.47086577907874,6.581189395222545,612
383,83.78917594524333,9.604760006100724,1000
384,219.78183737842622,14.93243180417916,931
385,-297.0352353915474,9.583719696160278,774
386,-216.8881673770294,1.3814600532741788,1000
387,-47.24636253604267,1.1373608778777173,1000
388,-97.13867709828449,-0.054015723431968116,1000
389,208.68277504979451,4.743428237569551,798
390,229.5363365601667,8.188185651357484,549
391,8.683662183346287,7.617463318937195,1000
392,202.9130823954203,11.683768739797893,656
393,260.33327503729527,12.96497239538639,403
394,-185.83853969059615,8.8090400556902,1000
395,181.91634792459146,12.373277410976172,749
396,237.21426380813983,17.770400774117412,696
397,176.12115655559248,21.51134350064691,878
398,189.2228955209519,25.738308664471393,878
399,143.95401554304962,28.241665157814282,843
400,270.5298583740954,31.044831795925656,395
401,32.36582786057563,32.07419438549098,1000
402,186.71031784391982,35.82481866165659,783
403,246.937156227104,41.5591006891512,268
404,261.8830017725537,46.2004361290216,415
405,173.458901722418,47.539681551564236,953
406,287.5777115700316,53.52126791325882,377
407,220.19533421654154,57.49743344506971,680
408,214.7635130477954,63.862255395766574,912
409,123.53650524218027,65.02109199654808,1000
410,308.9827035230502,74.54126761772875,357
411,237.36039997786082,74.97643250679191,356
412,270.1269895506091,80.17165090104872,390
413,53.64856820769222,80.83397767767923,258
414,184.81785491730625,88.16550170826838,705
415,242.9836313406428,93.31882768212515,247
416,10.469804406788526,97.32532662107654,257
417,272.65907519997165,105.09763898215142,246
418,28.2340704529731,106.04199168898501,293
419,188.0953630334423,108.98522713654906,978
420,31.858748557223237,106.17082004210022,147
421,279.4717141026197,116.41007753258972,378
422,2.2556051912468718,117.18028865706188,141
423,247.47484833434163,122.9640138276344,218
424,28.03637397052063,119.19971793616357,159
425,265.1551004857163,123.28752260425559,219
426,65.49058177859447,122.06885807239904,217
427,-0.9645771324445178,117.8363288024388,212
428,-11.558108098666622,122.71776077714998,198
429,293.756193175351,134.96009437686453,339
430,31.168996139232405,136.28755236721977,196
431,290.91134175489793,137.01732228667564,337
432,265.76191325520836,138.04314323619823,303
433,277.04348027747506,141.90822932284286,250
434,290.51585727342206,143.32290972074276,333
435,275.9429187863075,154.78247280429989,365
436,-95.3387635474204,157.21346088089206,96
437,-18.03336813759519,157.797720768861,138
438,298.7829288368373,165.71615288756345,289
439,-14.413988192897506,161.2542176227096,99
440,271.98655560546683,162.1032220036156,336
441,299.1371860036233,167.91229248002116,261
442,268.50275809573145,169.22408599402738,357
443,246.42241771351223,168.9458688475517,360
444,274.7121886071755,178.15688341350713,481
445,275.4195335353015,180.02694712572136,345
446,259.73311579981333,180.47732416555482,392
447,-251.9833705875015,171.91523362269294,198
448,270.9675756214545,173.550127224703,356
449,297.47734788174705,176.62059387147693,432
450,278.9539996868709,176.78907669773247,340
451,-12.707259776939878,175.88761494498215,212
452,292.27298138935043,177.99886821589078,303
453,247.05326804631827,178.00119045227507,196
454,292.06916172213306,178.60491365126666,320
455,278.1676405125951,180.6990884270702,274
456,272.2083743548071,180.3917016827657,403
457,-30.222548447506853,175.3833440294847,84
458,269.60611019778213,176.48019597248444,301
459,257.8017698209186,179.1655012640592,357
460,267.5055021593031,178.33595723678422,317
461,283.19402606865185,179.25262975860005,285
462,232.17894535372756,178.49366887466243,321
463,253.64350631263733,182.49356763676136,491
464,280.90803731099606,184.41537128463514,368
465,263.82713363455474,184.83224133051337,596
466,302.614517211253,190.67513558660266,390
467,35.521224653640985,185.93237857567607,270
468,-77.98529135328369,183.80799133955094,256
469,254.62774217821402,185.13863892244638,884
470,273.2031944909521,189.96552784112095,359
471,220.5176564782903,188.78644668863436,262
472,289.23103740210144,194.52595533285145,295
473,-75.42662102597617,188.06792594564513,176
474,248.74085328919895,192.4820155320187,229
475,-11.261615715465055,186.95368120799506,174
476,205.55587125140806,189.75498699745137,267
477,303.22945739582565,195.83886768801676,229
478,-11.40693778764873,195.8418910942371,173
479,249.98288786219825,194.96642498797405,386
480,237.02659824875153,199.0835770301644,425
481,257.97726819257605,198.42489555891797,258
482,-32.81727053358625,192.45331188314208,182
483,247.89193279024767,191.8702809333975,257
484,245.54018667549545,190.97076752143897,497
485,288.13537550188215,191.21461665575046,235
486,244.14143722601798,198.00422067121923,297
487,270.19707958982644,203.76882962576767,454
488,250.96399453298073,202.81245093969054,416
489,210.60923754367255,207.31291545442195,343
490,237.20226553832697,206.61722965307916,640
491,265.7490559195183,205.94946705139705,490
492,261.9183772207369,205.81777943389716,252
493,247.86528367337576,205.84663675309443,433
494,246.56761329474142,205.28374524684574,493
495,216.3680124610711,204.10271482536112,509
496,185.7834339183706,202.6237211877323,376
497,191.08624428350362,211.4851134851524,477
498,232.18706840008724,210.70950334072506,439
499,252.1816232616212,209.80358884832256,464
500,237.03482826339695,208.96520541985305,294
501,269.07720454095374,214.60089470621094,318
502,229.54043754847592,213.34624382939347,368
503,247.23370168471584,213.3498525021614,534
504,286.0517403185289,213.2295040740893,392
505,-191.42901719075144,203.8375709200224,311
506,218.04854602182684,202.75437435336278,429
507,288.54013071294605,209.12962793657184,274
508,234.27304941412612,208.4229667208987,474
509,271.2297329512887,208.6915259835061,438
510,242.31092041582536,208.18763434863655,228
511,249.99091392205375,207.52357210570457,805
512,257.1495019878687,208.0229832383874,295
513,245.8104053481389,207.86632121909744,479
514,198.0724327675698,206.20960912822892,606
515,215.40384915720915,205.24114343868203,557
516,227.46078493610037,203.73806879317897,340
517,285.89905483640257,208.74562539683419,282
518,249.2808909374625,215.29094904264912,500
519,224.1138195360464,214.68067058980577,699
520,264.23234891079636,214.50125367820266,275
521,210.6556741739102,214.30401403211505,491
522,222.30191062258808,212.96543149652476,391
523,269.7874423508533,219.86971276406138,250
524,305.33529621469904,221.00160162257137,238
525,293.356144734521,227.0939568315711,242
526,236.34263625538478,227.70969213165063,606
527,238.64138300425086,226.41793064381912,301
528,244.6152918114276,231.5383752358007,212
529,237.20433406768507,231.28280415991043,430
530,225.66491660687248,231.05557052707286,681
531,256.0886652876514,231.01779846897435,369
532,237.15673709269777,236.41727862150003,431
533,236.3299147011109,236.1860382597173,586
534,231.1643392594944,235.89852131139727,408
535,232.4096230097354,234.78400626155434,353
536,186.83001327331567,233.63777778250028,537
537,271.5502012220368,233.6648402151445,320
538,241.95466665322468,233.48465365754936,507
539,217.09158037991727,233.61430051427428,631
540,236.31457601023828,233.5965467237125,435
541,237.11620315626695,233.02388966844748,393
542,221.34211995683285,232.2123645231694,513
543,222.2010063996816,231.69907897769554,418
544,248.6790840171702,231.7413083921441,365
545,225.13055806824883,231.91655930428763,435
546,241.10367312193765,233.022964088359,349
547,243.85543812086468,234.07834796510622,385
548,266.2059118747745,234.75872483459995,584
549,259.0997466192431,234.8970873017524,435
550,243.09967492458378,235.0183842349761,215
551,222.92786346142432,234.09539741338554,430
552,248.58929963931212,234.47637465520225,446
553,240.57349603041226,234.34317054211618,311
554,253.0988696753304,233.68411312925218,388
555,249.3123568140466,242.49894060934813,369
556,248.6088671923506,243.11014703275865,336
557,225.9650882567464,241.85864618363465,398
558,223.84400560268864,241.6500653074059,294
559,274.8035037758965,241.72154072389802,367
560,284.7564070889035,242.5704504573596,385
561,261.28177420726263,242.7962676630638,375
562,256.246628834233,242.77821019999107,409
563,251.8769554238074,242.89954120150446,368
564,252.01643640754125,243.97842127430386,419
565,244.50480704874454,244.56044043213458,435
566,236.93821619060498,244.74998905722464,573
567,255.28115130389887,244.13763098657455,230
568,260.6223851157691,244.3644608701407,417
569,243.18747590190802,244.74593399745794,431
570,252.00064434744579,244.50129990619092,283
571,267.92793001575853,245.6467450230279,240
572,273.29873922705195,246.66668159511718,319
573,232.40208547369028,245.91897445757394,345
574,294.31031955778786,245.69847492443571,268
575,231.93480218532633,244.4700480734518,395
576,284.96180218589484,245.442431392062,324
577,266.8508636359941,246.00662100469685,263
578,214.17683317597374,245.39785183198777,469
579,237.72541784469112,245.4082735075279,538
580,229.5701792151944,245.48637875969436,542
581,218.02234774623793,244.72505240886608,414
582,276.37895185178536,245.50949670404782,354
583,278.4881439552246,246.3526612891301,331
584,281.35563285049017,247.35648716095002,328
585,241.73075093480736,247.54290971945147,447
586,267.41494762848345,249.15460840655481,260
587,209.37688489914643,247.911142080097,648
588,236.78886196733464,247.8078259863792,719
589,173.3638005284834,246.9332703893505,797
590,186.23966948270225,245.9317722587998,605
591,298.28526335446236,247.15515346276374,232
592,166.84995663860607,246.06531019639922,832
593,167.02449122226594,244.9617798928509,894
594,117.25820694303246,242.33336235136812,977
595,269.76365884049085,243.22602436681294,426
596,193.1778788824406,242.267508482023,583
597,289.74663539697315,243.18533242754515,220
598,279.1286546353911,243.4437872827575,906
599,244.67670814144086,243.1553265132015,436
600,283.1529744123142,243.9563925029561,303
601,217.11107138724617,243.84005666147252,448
602,198.519238418197,242.8386554370502,621
603,275.5358943502766,243.5379034034475,274
604,268.22747116002535,243.84047543314142,246
605,316.88402619716703,245.1919088208038,216
606,266.0667226844529,245.54106593064583,434
607,280.634800763228,246.63446018077548,263
608,262.87356495841163,247.41505136788993,246
609,224.77773062516403,246.41453590487527,439
610,172.47958895304862,244.16899954215816,542
611,272.6322441567952,244.39600894114884,319
612,267.1101228500542,244.61327882146526,245
613,291.6228536506636,245.4081967860024,247
614,279.34740917456,245.95481624134277,292
615,256.8809398905864,246.20233889817965,258
616,266.41801194031916,246.79193481317392,218
617,237.97192020900096,246.44575019127598,388
618,265.70848724996677,246.54747223395992,288
619,234.3046950126348,246.36981661617446,347
620,273.27393622001273,246.7952824536258,206
621,227.8664993286588,245.99405383988378,265
622,246.6003528622678,245.4600861125881,202
623,290.39814248052573,246.62000725272478,290
624,273.79860327033884,246.2097729269758,209
625,290.21606352940324,247.37539815385736,302
626,289.9115376794547,247.47439286372855,236
627,283.80428237068344,247.81346123842235,288
628,275.32066248036836,249.03633782451024,328
629,271.9879529441295,249.721588526499,253
630,265.3749517565444,250.43768397732597,228
631,282.41789079429276,251.72559483828707,296
632,280.6379719166281,251.81077523958396,335
633,44.71113814184267,247.1352351233163,173
634,282.804546322159,247.16421339274964,413
635,299.78844126371325,248.32536719932773,332
636,37.697598477082124,243.73102021629973,249
637,-18.799737580727836,239.16748776670224,132
638,235.55376541722902,239.14278583570015,473
639,-15.878101828986132,235.35794778855077,127
640,194.95881076431536,235.53233061418302,556
641,-3.381280347432309,229.49899974014514,191
642,32.91970428888831,226.82039469315077,95
643,293.8606205039299,229.35711727878405,762
644,24.083102631161807,227.49361519254663,167
645,-54.986616068815955,220.9986096943605,487
646,-27.10196312870319,216.59301285413764,422
647,265.4647161337725,216.10737446887364,775
648,224.90364193199383,215.02287421480568,598
649,284.4137447600739,215.81761494717836,237
650,284.3930764173002,215.84241698727803,371
651,275.91813190633616,217.01855819765987,430
652,277.4491173545358,218.59715577638664,555
653,240.2086306910152,217.8906105032014,465
654,269.11725348628295,217.90840614972655,439
655,222.29674814546053,216.01666058869242,586
656,268.80724510310074,216.07147103706535,744
657,287.0073419338504,216.19892186047784,145
658,52.185461942892914,211.98515980016745,1000
