episode,reward,running_avg,steps
134,-63.612370857272964,-104.46836959197219,141
135,-55.19819161769186,-102.51211114532295,75
136,-42.22547676135153,-100.51900553481504,130
137,-136.51420643436478,-101.11766674287792,125
138,-73.27414852209839,-100.29895607567934,145
139,-93.13207287926444,-99.10735893967653,150
140,-100.29729071510761,-97.49009564133644,75
141,-100.41099108161218,-97.17458997325842,126
142,-56.87884121151646,-97.10809657340704,124
143,51.35487738811602,-94.30075998385081,81
144,-186.32062311322656,-95.32413545663374,72
145,-84.25829938783038,-92.92444424404958,132
146,-97.92308390970322,-93.22466053963788,93
147,-76.90855734559706,-92.41684425078341,88
148,-101.24077296766657,-93.13570832088577,84
149,-161.03821906041821,-93.36362550463502,136
150,-78.3053155632019,-95.76960099022558,110
151,-123.47851007479613,-97.21012231177609,80
152,-80.34099085590822,-96.51987535307228,120
153,-32.21135204948912,-94.48050121673572,111
154,-78.51281108245576,-93.62880022617905,135
155,-91.4818068482673,-91.50971942880841,91
156,-57.93011898987705,-90.83141830630743,85
157,-81.1724982294172,-90.04793777784921,118
158,-73.14310218992671,-90.01271725080521,75
159,-126.26467418916921,-91.39886050082497,144
160,-43.54992607142327,-90.49820095337672,142
161,41.38720657857613,-88.0218096065211,144
162,-177.2516451663992,-88.62511249932518,138
163,-108.10382006963704,-88.80600947485566,109
164,-145.62037273347624,-89.70291011741209,123
165,-174.1597378182642,-89.7843705163978,77
166,-67.401356736928,-89.65295962376591,133
167,-246.5726911161201,-92.86552219629903,164
168,-36.67022412083003,-91.34015031450346,89
169,-77.94430587423687,-91.34765909667533,103
170,-85.87979785359056,-90.53788769858068,128
171,-3.2791730981389833,-88.63873546718665,156
172,-55.81960215504266,-87.80423994285681,102
173,-21.973918247006722,-86.05503694931461,116
174,-45.239441013879556,-84.43374181535118,99
175,13.201527831341807,-82.28353875945797,200
176,-92.13792629439979,-82.65818511325983,75
177,-139.34121489071376,-84.31273896574689,112
178,-91.18727384420454,-85.08224876189787,72
179,-90.56155186616998,-84.34851420107653,112
180,-53.54940650335156,-85.83350742093414,150
181,-66.97769013313325,-84.42905855660814,113
182,-52.834378286897866,-82.5201559517493,105
183,-81.92857200312876,-82.08229480072339,129
184,-78.9560228683224,-82.38916784094438,131
185,-82.34939888481026,-82.93219198628675,140
186,-72.92162849138907,-83.5461150208875,110
187,-85.78168669230656,-82.53146462604633,165
188,-78.07468499845604,-82.62747535557347,151
189,-73.28737637392368,-82.23058142546665,165
190,-71.35562508295229,-81.65174811282355,114
191,-7.595924160715242,-79.7954467744056,153
192,-92.31362401952421,-80.50414243056576,142
193,-71.03955241864504,-82.952031026701,99
194,-22.509316914721367,-79.67580490273089,143
195,-150.2886902378879,-80.99641271973204,131
196,-139.1174969532762,-81.8203009806035,110
197,18.6558688462745,-79.90901245676608,136
198,-34.00851530035396,-78.56436730341983,69
199,4.788193731997282,-75.24783904757153,294
200,-79.10108800978983,-75.2637544965033,111
201,-35.894951650338456,-73.51208332801413,85
202,-106.17258998767517,-74.02871531064946,108
203,-41.83199975057576,-74.2211282646712,102
204,-111.85869802451215,-74.88804600351231,97
205,-85.98910531155124,-74.77819197277799,113
206,-62.68705130590362,-74.87333061909852,142
207,-77.8138071640255,-74.80615679779069,138
208,-44.21201855538466,-74.22753512509985,103
209,-67.8063746241015,-73.05836913379851,165
210,-176.24715629664837,-75.71231373830301,133
211,-106.91423070923547,-78.67834248405924,99
212,-71.82992778659079,-76.5699081364631,98
213,-184.48787714675223,-78.09758927800537,120
214,-47.68716167804981,-76.13892505689685,156
215,-56.77586858072553,-73.79124767214608,103
216,-94.8552473813124,-74.34032548503377,141
217,-97.22393260596174,-71.35335031483059,160
218,-41.69365307137008,-71.45381889384139,165
219,-10.492285254573346,-70.10477848144812,198
220,-85.70998547652258,-70.10138223390676,141
221,-107.75402509105639,-72.1908792737651,127
222,-42.85029169000481,-71.93149306446435,119
223,-34.38285429467092,-72.17967178541764,78
224,-90.40173980945033,-73.08291776132906,86
225,-90.5448541076686,-75.15784540010927,73
226,-69.12888170160633,-74.69766450825341,166
227,-46.07867722136447,-72.83241375486642,160
228,5.414070554004894,-70.90038686690224,96
229,-58.20202309949054,-70.25319629156864,82
230,-166.31711024446787,-72.50855036639098,175
231,-118.92770317074135,-73.54755062714312,165
232,-76.60692622345667,-74.0230015858743,69
233,-32.89553813278917,-73.04234090846751,118
234,-114.64706140922921,-73.75616167928565,140
235,-44.44493153270757,-72.99807233224361,115
236,-48.17307660035593,-72.50310129442293,120
237,-3.3467020439198905,-70.8544016014552,201
238,-50.80735059563145,-70.3090549133987,97
239,-1.8861103509301387,-68.88102959293882,153
240,-42.53737461491872,-68.30466458357814,200
241,-113.82653240818988,-70.42927674852764,122
242,-65.3921283548432,-69.89084683523402,100
243,-8.695826387140201,-68.64397231460393,166
244,-113.35186708893434,-70.4608233180882,108
245,34.8792706250525,-66.75746410082938,114
246,11.56934600515811,-63.7437272416607,160
247,-114.71651612494739,-66.41117494108514,113
248,-40.965424386936895,-66.55031312281679,174
249,-76.09956908867747,-68.16806837923028,128
250,-222.07265575898137,-71.02749973421412,356
251,-0.3066148852491324,-70.31573299891234,242
252,-23.651739932212507,-68.66531599780309,174
253,-41.02160595611478,-68.64910812191387,151
254,-54.79320269211325,-67.5077982152659,235
255,-43.7673955324408,-66.66336401968367,281
256,-67.03420367405886,-66.75030706704678,84
257,-76.30067451584847,-66.72004441408323,147
258,-45.88321009812087,-66.75346824493796,164
259,-71.3645509894992,-66.82463177224592,114
260,7.8387208923957985,-63.142914228465024,186
261,-54.60389750867543,-62.09670756445383,153
262,-197.06286639402572,-64.60136633660254,928
263,-107.48336291652005,-63.061276051997886,144
264,-6.059687244462509,-62.228726563326134,138
265,24.539804151591497,-60.60241310867979,152
266,-48.18516968657152,-59.66901155478497,137
267,-198.36337737346253,-61.69180045013499,262
268,-42.721616502486,-61.7123597187573,87
269,-29.248856942544634,-62.08749115251673,127
270,-234.11242410368354,-65.05553992505996,590
271,-18.631336901165483,-63.273086161262135,78
272,-170.18486984710722,-65.81977772440419,496
273,-46.10519786245396,-66.05422459575985,93
274,-59.23883421656082,-65.43096648390205,321
275,-44.35768178057988,-64.50722303736028,214
276,-18.609818189810923,-63.49684176712437,114
277,-32.87405489563595,-63.232749320609805,141
278,-10.467495861882298,-63.55038064892754,158
279,-13.77435043517157,-62.66182719564116,534
280,-36.97435310272199,-60.074972052806245,187
281,-61.37095793565878,-58.92383714810459,250
282,-87.95693583044581,-59.15083734024438,155
283,15.453612514434198,-58.183854327299905,220
284,3.72511538097541,-55.81641079149581,165
285,-27.94982564969493,-55.486508673835566,163
286,-33.72492528005392,-55.19754564742953,1000
287,6.303254185778073,-55.00454652283557,335
288,-53.50129107627899,-55.05842533244852,204
289,-22.881169044350628,-55.47832650631694,196
290,-106.23812268484392,-56.752341467715446,675
291,-22.3223479078722,-54.9222577777091,277
292,-143.3851573580322,-56.482118357772876,887
293,-259.38317504955165,-61.49586533102111,259
294,-102.04740933317996,-61.26977617590602,356
295,18.111447366481283,-61.60513264107744,1000
296,30.919864015738302,-61.21812228086584,1000
297,-4.340820986282691,-59.01060837809254,1000
298,-12.72209563845631,-58.445741803122935,180
299,48.45734179617432,-55.95460358542589,1000
300,26.377506728116288,-50.985600335683934,1000
301,-35.487350980137364,-51.689215057581706,137
302,-88.54340813211364,-52.98704842157973,437
303,2.8101731411607176,-52.110412839634215,316
304,68.78654018314921,-49.63881798212897,1000
305,-162.8801285904747,-52.02107264328965,179
306,-14.585771741565756,-50.97210400463978,1000
307,-100.04675524337084,-51.44702561919022,180
308,-73.49241611478577,-51.99920973952352,1000
309,-20.848551784759394,-50.98888975542873,362
310,-229.86933226756696,-55.74305081862799,788
311,-32.93910869973372,-55.30975504244915,356
312,-150.51540326768233,-54.37880577992228,681
313,7.542216569945993,-52.078294190192956,1000
314,-108.19781030368011,-54.12105665137731,544
315,25.694096247301523,-54.097970809463106,1000
316,-251.0075875774018,-58.15441916727971,703
317,-68.51414879757674,-55.557434595762,1000
318,-6.500475694898608,-54.83301177961026,1000
319,-101.72598078097664,-56.282554256378894,165
320,-31.92391051988952,-52.238783984703005,1000
321,-82.35067448832648,-53.51317073644623,407
322,27.94458496408973,-49.550581640222276,1000
323,-35.48732426760529,-49.338224168325304,1000
324,7.675536478606747,-47.99993675442196,1000
325,53.66137469696247,-46.039555624871106,1000
326,57.30103783780133,-44.52133850431887,1000
327,39.89909746777456,-43.06587545705066,1000
328,47.448224864575955,-41.9075610425215,1000
329,200.00659233103602,-37.631942187197346,850
330,-108.74835925745714,-39.06742231029205,678
331,-71.38906537705721,-39.26778445912002,1000
332,139.64089614439956,-34.71582781962312,1000
333,-51.12345643790257,-36.04736919866986,1000
334,52.80839612589192,-35.06570358377154,1000
335,185.72117421004828,-30.79228358657667,694
336,167.93861469716995,-26.75901278703219,1000
337,133.47850753727906,-24.215507720002176,1000
338,206.13786814938754,-19.02272453548884,515
339,-1.4779050505243083,-18.594659255612314,1000
340,-86.13581611935398,-18.1926131243025,1000
341,76.01352395949736,-16.22589568695511,1000
342,140.44755031668552,-10.549241533460757,1000
343,61.731618796539635,-4.126945656538926,1000
344,-5.989088444718178,-2.205779238769688,1000
345,-32.008040043406716,-3.2081689869674515,1000
346,100.70876113612601,-1.8123910445596976,1000
347,1.507760228889353,-1.6954194202562565,199
348,7.152252753406922,-1.2979324524189944,1000
349,176.19377335482065,1.2567961787539366,948
350,5.983012271178225,0.848906289615173,106
351,24.279829667108757,2.0442499025600953,1000
352,-41.40209438029899,2.987076177596386,230
353,-20.490949970081036,2.521053715371551,1000
354,42.58440174171929,1.997010946542952,1000
355,-37.227245209337916,4.510068614165687,1000
356,-11.010970894909008,4.581564631098823,378
357,135.26665757115964,9.287832887389431,912
358,107.5869967758822,12.90942114520279,884
359,6.470634831330096,13.45580487752458,1000
360,182.99316837833453,21.71305489044261,673
361,121.39238961260128,24.799684856689307,963
362,-13.200771850747657,27.545977485028,231
363,156.94709296712492,30.534075012971577,837
364,189.37416543229654,36.48551452769111,723
365,192.31195797569984,39.81787176225908,650
366,195.22949670622563,48.74261344793163,645
367,45.03517601735108,51.01359994423019,1000
368,180.04547160627706,54.7445188902537,774
369,120.49715080322763,59.188981521937784,996
370,-3.5797540763177693,59.75586465080923,1000
371,62.04536325713916,62.64378540571854,1000
372,10.102851272259173,62.28695073188193,146
373,159.68465758443224,66.19039036892268,655
374,276.83672166165843,71.57361407258371,557
375,222.9732284241273,74.959851147127,623
376,1.2085559612382695,73.83800150959573,1000
377,101.01397116609299,75.0602989835621,1000
378,178.43682291191737,77.68007094450894,859
379,-22.54911772135175,73.22895674346118,292
380,198.46629076572643,79.37324974392486,588
381,198.80856552106292,84.77720236188728,689
382,248.64490899341519,86.9572826188676,482
383,204.94917774551774,92.078735302536,605
384,205.62954402380234,95.13515826049421,411
385,204.99874841892884,95.52070974467182,464
386,159.4238285353245,95.3504140214349,645
387,-0.8946231576362897,92.6629514075366,1000
388,182.92948416987804,92.19878372794642,602
389,173.40956677236136,95.69653316440414,976
390,222.04725929228772,101.86019467263696,915
391,209.05688981596148,104.52106198976625,597
392,228.37171557220162,106.27954529487657,705
393,159.51614684730282,108.23523585589183,767
394,208.56289238042464,112.52627547239467,584
395,243.78186258658175,118.04207352499445,710
396,271.7732783358775,121.46336386898948,587
397,199.29390225503883,125.41908670951247,701
398,-7.094693106929256,125.13414779230574,183
399,227.23077409865175,126.15488780718238,483
