episode,reward,running_avg,steps
111,-128.4454143780378,-95.43037706946129,109
112,-309.1867420436065,-101.27284213625829,139
113,-73.50954587831687,-101.4865338193797,100
114,-121.48467980817583,-101.9718449055109,127
115,-63.7796437136196,-101.16261409207253,106
116,-110.29874238789577,-100.22160614730342,126
117,18.544291594446236,-98.24551908258049,119
118,-105.53956250272643,-97.79348826965968,101
119,-134.33790300424144,-97.63063779855041,69
120,-77.9780209336111,-96.62078523259227,65
121,-136.1036928544167,-98.70711992803027,114
122,-68.42194965966183,-97.22307162004212,86
123,-132.8292088596404,-97.51452022035254,68
124,-98.51993246668371,-97.70500243183976,123
125,-146.82981545421396,-98.50073720420225,113
126,-91.61710889267579,-97.61423243286477,130
127,-96.25035392356513,-97.47860166570032,99
128,-87.94100295072185,-98.01362707020273,97
129,-16.698731187642395,-94.6326744164421,112
130,-105.73186231919685,-94.4117270354945,122
131,-103.65585954696142,-95.61036614494486,92
132,-97.14963671749791,-95.26443868597228,130
133,-0.6861033344503085,-90.2671371986257,114
134,-129.26641413115573,-91.5066728661144,90
135,-84.88299285764359,-91.80756980942512,145
136,-121.42200997612889,-94.98504912690876,88
137,-117.22231117073181,-94.69334707124165,109
138,-123.07470966742042,-94.32154414406487,79
139,-78.05654146954024,-94.18706289111054,113
140,-45.19738898291598,-92.97084038211203,124
141,-63.7710474654838,-92.24897515455076,186
142,-113.32597022202232,-93.75306101326127,145
143,-62.39847578016679,-92.35635030632581,121
144,-124.5375317944289,-93.5535022025426,111
145,-112.37368591313725,-94.76501959709636,89
146,-46.490756971156074,-93.24381987240494,65
147,-25.615743411074106,-92.04955236304545,129
148,-110.36469507394395,-92.48991028360099,93
149,-95.67568316477383,-93.29508405536465,98
150,-66.39384087848467,-91.731665683311,105
151,-68.19688235837918,-92.50589483027571,132
152,-137.3276391285125,-94.0169046814593,97
153,-101.9132125432054,-94.18970139606313,102
154,-85.09260495921906,-94.72976194453815,75
155,-60.75556710677349,-93.48282199973559,66
156,-41.8221721929105,-92.3788657432033,81
157,-103.42399392617608,-92.14629974120213,71
158,-50.83038301241068,-91.36757403654093,111
159,-77.93526405021623,-91.51587270698207,114
160,17.82280311490196,-90.35991872632445,173
161,-78.97189843478169,-89.37044840745932,95
162,-81.9265718688357,-84.8252450039639,98
163,-41.920220012039096,-84.19345848663833,81
164,-80.5016366443923,-83.37379762336268,121
165,-65.67208832609889,-83.41164651561226,87
166,-43.19335811326758,-82.0695388301197,143
167,-168.86212692065345,-85.8176672004217,108
168,-63.82989598884011,-84.98347387014397,152
169,-53.84604972131877,-83.37363680448551,146
170,-4.409628783694103,-81.90226896148718,127
171,-52.30902058055231,-80.2263755160099,73
172,-34.23858846007876,-79.54270829201823,109
173,-107.80601327065992,-79.04224438023863,143
174,-21.288472046002695,-77.497615171825,149
175,-92.31165273607449,-76.40725191746223,107
176,-67.26597772297593,-75.92022929406824,71
177,-57.23048439893745,-75.13983190357567,157
178,-135.27432134199904,-76.08649827140123,119
179,-24.82392249369333,-76.24900209752224,125
180,-49.29507253092817,-75.12026630175686,160
181,-229.7561813251122,-77.64227273731987,116
182,-98.05539412268699,-77.66038788542366,87
183,-36.54811700490562,-78.37762815883278,122
184,-56.84933316465015,-76.92928653950267,137
185,-31.034276840733668,-75.85231221916447,139
186,-67.82044344288937,-74.78028088849969,139
187,-79.98594204932994,-74.03555350607165,118
188,-4.173388037779887,-71.65752707347883,124
189,-82.41590654514583,-71.74471437499095,119
190,-59.496733323814595,-72.0307012618089,86
191,-89.15231746020277,-72.53832666170328,93
192,-60.8747816667542,-71.48930289059793,117
193,-64.21421484481695,-71.52561767189094,100
194,-42.24014437147875,-69.87966992343193,68
195,-89.02591253506114,-69.4127144558704,128
196,-89.84622805558925,-70.27982387755905,106
197,-48.36362968420094,-70.73478160302159,164
198,-60.20988121550796,-69.73168532585285,138
199,-9.934907774214906,-68.01686981804166,172
200,-64.83019176055825,-67.98559683568313,102
201,-18.106524769295532,-66.98378968390148,137
202,-82.64082520576436,-65.89005340544654,141
203,-102.60737056317076,-65.90393656584584,105
204,-93.30660087555309,-66.06821648417252,147
205,-97.50906774345034,-66.80328649690604,129
206,-58.461538172474796,-67.13607381649733,123
207,-99.05522053180232,-67.04869834860988,109
208,-28.290265243695885,-66.59789599323558,225
209,-75.55781524768943,-66.55034701718505,77
210,-61.03757983634307,-68.12755467620994,84
211,-86.60503092220037,-68.28021732595832,92
212,-18.727465862548314,-67.01623520583257,130
213,19.8725793933407,-65.78037921772498,105
214,-59.15655860413138,-65.35347765691976,144
215,-56.756397573722836,-65.17516384187225,162
216,-196.68406397381722,-68.24497795908323,97
217,-21.6525079583851,-65.30078557983786,161
218,-96.51164600603516,-65.95442058018176,127
219,-41.06281962363771,-65.69875597822814,146
220,-186.90919348353066,-69.34874727222486,121
221,-57.577660056410394,-69.45412006174202,95
222,-49.92696534018614,-69.76788759934418,113
223,-65.14593589427218,-68.91468605181642,98
224,-22.323804127158567,-68.93539269343954,130
225,-12.706313257739353,-67.34328590387283,192
226,-84.48496258791221,-67.68766560117155,94
227,-25.679914350378382,-67.05665420020037,138
228,-39.69869366952025,-65.14514164675079,127
229,-25.38278273911459,-65.15631885165922,150
230,-66.6998726028639,-65.50441485309794,107
231,-168.6431797705775,-64.28215482200724,173
232,-2.5163860663203366,-62.37137466087991,162
233,-39.33928995606732,-62.42719811990314,127
234,-44.91382274056933,-62.188487911421525,114
235,-40.76092289127858,-62.38302083243243,155
236,-93.59776533344551,-62.898567270243554,103
237,-75.97689865358525,-62.81838640232866,89
238,-74.53024789336175,-64.22552359944031,117
239,-35.35302843915791,-63.284266037320535,191
240,-69.36797100215664,-63.48169079088738,136
241,-48.556292574708465,-62.66977029317749,101
242,-43.46475409403516,-62.3215697417231,134
243,-77.99596554977037,-62.59720475582217,114
244,2.131294263946586,-61.709775983113666,187
245,-63.39125168819089,-61.19708276617626,92
246,-62.954006094391396,-60.659238326952305,102
247,-43.816159724078645,-60.56828892774986,123
248,-18.676979759966628,-59.73763089863904,235
249,23.898568404296697,-59.06096137506881,135
250,-0.640424026826409,-57.77716602039416,163
251,-13.17890347539111,-57.67861359451608,145
252,-78.8289456039972,-57.60237600248074,187
253,-43.15815092896103,-56.41339160979654,105
254,-31.35324532075714,-55.17432449870063,146
255,-81.42798391156066,-54.852702822062824,190
256,-89.13021517066116,-55.466076362026556,99
257,9.754893420688617,-53.28987408297674,125
258,-36.769404783977734,-53.45945687378237,126
259,-42.125017626869266,-52.790800921365964,139
260,-53.94174843482815,-52.64888429333567,139
261,-62.319372712980105,-52.16317112915127,187
262,-0.2920769279171793,-51.79446335045865,122
263,-30.097130586983496,-52.793857550065134,123
264,-74.93706681918319,-53.10946771436617,96
265,-80.94758068034031,-53.59329137649851,953
266,-62.20313465396675,-50.90367279010151,160
267,-40.111382084591796,-51.27285027262565,92
268,-12.85679292233742,-49.59975321095169,143
269,-228.33487205532055,-53.34519425958535,494
270,-36.17682837654246,-50.330546957445584,92
271,-88.85720406235853,-50.95613783756455,178
272,2.0542788062794557,-49.91651295463524,145
273,-2.1280835522159123,-48.656155907794115,147
274,-56.328895254166724,-49.33625773033428,137
275,-53.92194155331538,-50.1605702962458,140
276,-46.3747511268015,-49.39836606702359,331
277,-27.64013188176321,-49.43757041765129,233
278,-34.8343200151555,-49.34028294456398,113
279,-36.809873633309806,-49.56882476244789,125
280,-87.0717192241759,-49.97626169487413,1000
281,-66.26368810848656,-47.92867186163232,1000
282,-14.180807460025685,-48.16196028950642,1000
283,25.687034922753824,-46.86143379192999,180
284,-18.635870726202754,-46.335874751642656,144
285,-18.114323467535726,-45.8829427631678,138
286,-39.781507313101486,-44.806617602760916,110
287,-15.014545579254332,-43.587370541274296,89
288,-44.52969381685311,-42.98735945974413,1000
289,-3.9791605645508588,-42.35988210225198,1000
290,-19.65130533834379,-41.36554878897572,135
291,27.59685628791121,-39.84248581172333,107
292,-25.02684291585153,-39.47372758815966,151
293,-51.74208949320564,-38.94865006702836,221
294,-1.0991324755674032,-39.01325860181864,1000
295,-16.77878925077131,-38.08100935307026,1000
296,23.86082748289465,-36.344712681524534,157
297,-16.688782234525608,-35.80216513173348,1000
298,-20.279665153481876,-35.834218839603786,1000
299,14.067056490569733,-36.030849077878315,1000
300,-116.49125163459286,-38.347865630033645,308
301,50.18922539416883,-37.080503052642456,100
302,55.977502845580666,-34.3843740836509,1000
303,23.75557265366559,-33.04609961199836,1000
304,0.9359004258126549,-32.40031669706696,1000
305,56.721898488615395,-29.637319049063436,1000
306,22.303543770039827,-27.408643870249414,1000
307,89.04817635371997,-25.82277821158879,1000
308,-93.96716346193011,-26.96673338514784,252
309,89.1253162466481,-24.3417267076775,1000
310,56.1237810654562,-22.14041611767181,1000
311,90.81276815482262,-19.077773300315755,1000
312,123.36649678316587,-16.604601826094093,1000
313,7.300672091184076,-15.856645772530742,1000
314,113.98761070046014,-12.078152222137877,1000
315,138.08085942586894,-7.697583420013691,1000
316,103.33636991213777,-4.3867933286916,1000
317,124.09612952854894,-1.1026430964287852,1000
318,75.56723630968484,0.6658374882116651,1000
319,134.0485709619542,7.913506348557161,1000
320,154.54197298419558,11.727882375771923,1000
321,19.752442610696733,13.900075309233026,1000
322,128.33377907876186,16.425665314682675,683
323,201.49563769582267,20.498139739643445,612
324,87.72120891742567,23.37914182307529,1000
325,52.828323635865985,25.514147126858923,114
326,103.0507767203183,28.50265768380132,1000
327,22.277539176459374,29.501011104965773,1000
328,29.700107969735782,30.791699664663597,1000
329,90.14352813425823,33.33076770001496,1000
330,30.21120574561013,35.67642619941067,72
331,257.13983137154946,42.144496589011396,474
332,106.8051724130442,44.56421618647279,1000
333,136.98515725876678,46.79017863319305,1000
334,-36.43204214866147,46.43425520474388,1000
335,264.5330958582512,52.087203591259616,638
336,-20.27121743618038,52.47740938879803,99
337,54.951708299476095,53.87673446637264,1000
338,231.84358549804483,59.4042000526706,796
339,249.19080365642793,64.46759933709018,466
340,13.873111003925581,65.13808766393556,1000
341,246.28942695412917,69.51193907725992,358
342,4.05451404055583,70.09356621638807,77
343,-24.445344249982753,70.63950112125254,81
344,-24.967735620842234,70.16212905834703,84
345,4.136504528077216,70.580434933924,1000
346,-1.2032765671558443,70.079152852923,1000
347,-19.367970943429995,70.02556907874491,143
348,140.47975180291292,73.2407574178728,793
349,179.51403167971597,76.54969692165572,550
350,23.00422865278405,79.33960652740328,197
351,109.76430488790498,80.531108117278,1000
352,266.9767435787423,84.75109293194122,612
353,263.5444167681743,89.54686981423139,336
354,-51.62925869687301,88.49556663177768,1000
355,22.51206196973547,87.81136990140008,118
356,242.83986327245086,92.2220962914483,616
357,122.53513939702447,92.89183555231439,1000
358,182.93966561451424,98.42997213384328,829
359,28.60035034521013,97.21947281581451,1000
360,27.105788843361005,96.63911297137261,1000
361,192.9139552054195,98.68113671238454,582
362,117.3662785045171,98.56113234681158,1000
363,66.9052625951269,99.75322415689043,1000
364,215.64003970275093,101.78627273693625,645
365,261.23054493794075,104.24926644717767,336
366,-13.640806535925941,101.9097229182164,1000
367,201.6599061758274,103.46099845116197,347
368,5.979629226460184,102.06924630949747,1000
369,-56.506995742267556,98.25813497541306,1000
370,114.81261984865897,97.4635479127023,919
371,26.033442037191477,97.58916790123219,1000
372,194.32141429807257,98.90892060561842,474
373,187.57925330030758,98.63059291770813,676
374,182.9919624512744,100.5360079883851,601
375,-60.46931951178739,98.27005512543202,1000
376,191.30720383301093,100.03518366768587,520
377,190.14416763369425,103.39251623683057,476
378,-10.347298873017312,102.5915680999755,1000
379,126.00176195545757,103.30873277639948,672
380,184.1893900292331,106.38829646207195,837
381,233.92081204326908,105.92391607550636,506
382,250.05121029797925,108.78883683320505,344
383,151.72280587112465,109.0835898054522,967
384,237.17348807191078,114.55570040986366,599
385,203.8831150962342,113.34270079462334,560
386,175.5469990013169,117.25906512337329,603
387,172.55527009033963,119.61113635919055,915
388,247.478429230246,119.92383323383459,366
389,28.32922056384611,115.50660157198294,1000
390,-26.31039012260753,114.70293154945229,152
391,204.71686552852992,113.87148032094031,466
392,183.81319454507286,117.46665393103063,711
393,230.0181755977427,122.55592432798515,326
394,142.30777625970367,125.90143456559606,749
395,7.341731875753993,125.9655391125496,244
396,195.9375436315422,129.90835551652359,595
397,267.3537245807305,135.6427894270068,199
398,-121.71055074089917,130.39898337613053,1000
399,24.344577234543124,127.29559428722706,114
400,204.829351705046,130.9320967482723,620
401,262.48971860777897,133.98660502266978,760
402,90.57790103415944,130.45862817177812,968
403,20.595089797238373,125.59964163235941,1000
404,268.41421949445873,132.00051119618604,506
405,182.0013388138313,135.19029673306792,372
406,218.48336577149496,134.7031667830488,568
407,75.064364817148,133.7537512914513,1000
408,40.419294590757545,130.90334387097616,1000
409,212.56032829086695,134.5825434298893,421
410,-38.08529705279152,133.27872171196626,403
411,255.29560190907313,134.52635464603932,372
412,268.115880290729,137.54134668176357,385
413,-1.6054429317973842,136.17113257122506,265
414,246.2623157738866,136.78357809264776,215
415,244.646041354477,136.45188802097852,648
416,249.0074079632544,141.70485231096214,568
417,180.61872986089674,141.28402878466352,838
418,163.3862923313642,144.43216204676162,523
419,249.919950184558,150.5607009652981,486
420,242.11595438078191,153.1067676559406,339
421,224.56086827200144,157.07731618063679,431
422,212.52372683469292,157.44136243136919,348
423,240.92431152289572,158.50826359582095,492
424,210.8605042767739,159.06563443233094,283
425,242.06406193898425,165.11630206134637,781
426,177.81172014098058,164.84639238750574,615
427,265.82305271262,166.35997008908424,599
428,260.2671125842656,171.77225831822992,327
429,234.68468396522633,173.9459167584253,565
430,255.56683901794065,175.37346573819946,374
431,271.058594077701,176.11622137888807,426
432,208.36658933277226,175.28252895958389,305
433,240.31565020585055,177.05438584627842,354
434,259.91415572893976,177.50919919941904,238
435,216.11837624028948,177.75390442230014,462
436,243.7155646641037,179.11727573555586,333
437,252.86512385501965,180.72347281084947,351
438,249.7394268564709,180.768692763374,327
439,248.17786049960418,185.16566556208915,321
440,222.37418252062326,190.13935701495373,414
441,230.58349574518647,190.65668961928688,322
442,260.554609576217,192.19151791990976,514
443,255.12567302827796,192.69366786852044,230
444,232.61369597854863,194.49978626289735,256
445,270.18367344599505,199.75662509430217,309
446,165.75374143651737,199.15294905040167,607
447,222.7412172244151,198.26069890327537,428
448,241.8720784241701,205.53235148657674,344
449,12.276902162759214,205.29099798514108,174
450,232.79696321876506,205.85035021541546,411
451,255.4933656551452,205.7104231563628,232
452,282.1684612456799,209.54223436059317,293
453,229.88160582203392,213.72796468108905,353
454,191.3004342378561,212.18568897595702,634
455,206.8043372248914,212.68174894417822,437
456,212.04633086401498,212.55300824602864,592
457,240.35157951683166,215.85875254002232,558
458,221.81058756933177,219.48657839959378,381
459,4.771445090542201,215.33080073558727,172
460,242.85589976747715,220.94962467199267,303
461,-13.2209687079624,215.57929325965196,1000
462,247.03759008633355,215.15772745556404,358
463,234.64718271526834,219.88277996850536,364
464,226.76028702865358,219.49273939360071,260
465,231.98582903292817,219.2395351471697,441
466,221.3265107560416,218.68591720302547,426
467,25.1059122816471,215.5756608514405,1000
468,235.8182242754852,217.0242994903229,248
469,247.60503394008578,216.97800116543345,572
470,245.49474646862217,217.0455770071903,292
471,284.4040717875765,218.2424410775018,482
472,217.01715615062506,218.33230966382047,472
473,201.96490801154658,217.5531215935935,575
474,251.92833089619296,218.37447812598188,205
475,121.1762511799262,215.95672191080072,805
476,257.17656677778814,217.54401884353686,278
477,225.852344293145,216.74460467514737,423
478,271.4417023641077,216.9680964707442,243
479,187.33159869902698,216.0210347654202,996
480,250.498668219443,215.91967134945028,305
481,218.92768953535588,214.87705325860335,377
482,223.87659308202228,215.18725333358836,409
483,234.34983742476558,215.06793707796666,343
484,242.48833434464908,214.71942065028085,366
485,68.14391207747083,211.7599313670245,1000
486,-3.1123843646840186,206.82337238644874,1000
487,178.3300079886617,205.33267006912158,547
488,-40.61724683467298,199.52553659529872,1000
489,101.2820419705498,196.5876202247176,1000
490,222.66510850299275,196.593438744365,360
491,251.36593263760105,197.00908748221326,262
492,252.25566155879497,196.84310852186482,206
493,37.881586538408044,192.49822679206744,1000
494,251.11809304579845,192.8683147334124,451
495,225.66831100125586,191.97800748451763,268
496,236.98588870018062,193.40265042979092,378
497,198.9955632706846,192.9277373507163,467
498,254.7363813468432,193.1850234091698,489
499,268.0962383441409,198.30141013279743,263
500,-7.784100108669245,193.48978886624874,1000
501,249.1282954736272,193.3624874626184,359
502,-3.6037153711194634,187.6470439302824,232
503,229.50836133869393,187.6395790406156,248
504,179.48676164499906,187.40330558875846,523
505,167.46542697070475,186.61652738367474,1000
506,246.76071516829893,187.3108150697604,279
507,193.8279602035076,186.38034268349392,371
508,267.42549793078393,187.29264089072294,183
509,209.21718544481013,191.3815556978083,372
510,234.48154573421078,191.21406861714297,800
511,270.2764341584608,196.88401667447144,285
512,276.662215007907,197.4765091729029,701
513,177.70142167610658,196.33759395211965,811
514,228.74705046290254,196.37732922080463,758
515,260.612480928236,196.94986225871077,279
516,271.3104438803531,197.949540921197,291
517,246.33248053065415,202.37407228617712,308
518,144.21958500776609,200.54209950082276,1000
519,240.24460965309868,200.394891015083,296
520,251.05426929848093,200.50608147168018,217
521,250.3009603018441,199.82401924196554,424
522,213.31566132897765,199.74998934553258,269
523,237.88657956705038,200.46842277664265,271
524,250.95894375151127,200.44903503374906,289
525,223.7854201449922,202.5012184130504,320
526,200.1783179825538,201.36125343714568,392
527,223.61010673397357,201.31640868596224,594
528,256.6037857038132,201.01965035275634,326
529,209.9772684406763,201.47256374758933,298
530,143.5507638168071,199.3336056595366,784
531,218.17405500723794,199.31853296897427,489
532,246.9917920258791,199.7808369478514,305
533,231.4619446491247,199.7230790923386,281
534,246.18783598479163,199.79706912514143,327
535,231.628302555996,203.06675693471192,634
536,257.95669607642236,208.28813854353405,316
537,255.46623644775988,209.830863112716,318
538,238.13712447840243,215.40595053897752,262
539,232.02475480456783,218.02080479565788,776
540,234.2225775592419,218.2519541767829,392
541,15.754789120873525,213.53973130644835,239
542,176.9091785802865,212.03280164687817,617
543,242.12855316075468,216.11774097932513,372
544,-10.396786241731334,210.88744339357456,208
545,243.44754791438243,211.2430281318371,292
546,203.04292848985995,210.5641689276307,385
547,240.0288135980011,211.384833934177,422
548,239.6675555409306,211.08345741805874,361
549,246.76235077445062,210.65677966666496,331
550,240.83002467864247,215.62906216241117,294
551,218.7919651875779,215.02233555669017,342
552,272.8125194732761,220.55066025357806,240
553,-17.005110855495488,215.6203908096943,516
554,189.31787565871886,215.81701308996867,642
555,-23.62276014782176,211.99524934759813,1000
556,249.26895072134576,212.04541405865908,304
557,247.40326468619605,213.11692014831283,364
558,141.06556766667376,210.5897215430306,732
559,-1.4017377787334198,206.37734307855973,252
560,218.45555466020187,206.05682325707954,359
561,227.35679679245646,205.19843050975945,269
562,230.78732373843098,204.2809326843699,372
563,182.299493315243,204.37289411715264,430
564,238.36290954222204,204.56521129873903,383
565,267.35216811182306,204.70000504241077,288
566,239.63453260928708,204.06648681698945,321
567,225.08377467241257,203.64151269982463,509
568,269.21387326442135,206.14139846495775,242
569,233.57786172842594,206.0080635064643,295
570,240.35103859909148,205.79399889247654,341
571,157.9481280462654,203.94694224736497,715
572,152.61152676366785,202.73285955605877,846
573,270.1414617921995,203.37795720056178,247
574,242.75021634455362,203.21378265242262,283
575,202.77991054454856,202.79367246041375,376
576,249.94563992667088,203.7890188992961,342
577,217.87023856768394,203.67422153597033,297
578,252.56992692761415,203.59354436044634,247
579,178.05454667921236,202.95508992521707,494
580,-20.604637991434274,199.67198188905223,1000
581,-2.3139623361842525,195.2622215421838,1000
582,139.84676524925595,193.11932100665132,905
583,261.36031700120526,193.71728845369296,241
584,228.5817350213017,193.36516643442317,757
585,232.01444935267986,193.37288937035683,655
586,231.75387572206643,192.8488329632697,324
587,226.99838884676393,192.27947601124976,301
588,235.68428285721347,192.23041917882597,312
589,224.169506958684,192.07331422190828,278
590,267.6655895202361,192.74217446112817,207
591,20.8691915199839,192.84446250911037,1000
592,221.38177779565717,193.7339144934178,327
593,250.78942025303704,193.90713183526344,299
594,203.11144628563682,198.1772964858108,457
595,249.42374620620626,198.29682045164728,480
596,214.464061116023,198.52524310417053,996
597,246.69026308647904,198.6584720939401,261
598,221.26565207243155,198.2904340245701,408
599,169.5839710429291,196.74686642993967,605
600,249.58791708163898,196.9220242779996,340
601,243.08384252212048,197.40786182469049,243
602,135.76810411111032,194.6669735174472,911
603,260.63155999320566,200.21970693442123,246
604,250.01426748689883,201.43363477098478,259
605,258.6788606968897,207.079667187879,299
606,195.11386393034311,205.99656545205897,274
607,221.89643369924454,205.48642883231994,255
608,247.15222472620223,207.60816197351048,305
609,197.61929019857394,211.58858253305667,743
610,228.5906335262446,211.79128411037752,266
611,173.9836787826576,210.72382175018154,664
612,206.22231098429143,210.23252149509875,437
613,248.42823798440227,211.55509638848193,257
614,240.3539661705302,211.5949175210481,332
615,164.24992539743414,209.53287266676028,559
616,264.72012397240235,210.03458449402262,246
617,253.60032849697825,210.60491557051392,350
618,258.78249899034597,210.39628808503238,398
619,197.58610173356914,209.67645288513523,314
620,222.00882884584377,209.30960869007026,226
621,226.68954044089816,210.68443693796294,254
622,235.30595634736204,212.33832552963685,288
623,220.28511096763214,211.34119851314549,421
624,233.53028323272935,211.15679985090895,347
625,260.8859000354637,212.31891964072727,331
626,255.75077962938855,212.43502243478167,281
627,258.4371173805995,213.24636001103997,233
628,276.7740846419018,213.7304431653257,357
629,207.47129235025406,214.31877807874653,379
630,18.80328720700096,215.10693658271526,1000
631,254.97770693097897,220.2527699680585,207
632,242.53507044287713,222.3065360719309,299
633,174.29585438250257,220.5652468195569,930
634,245.1693886685916,220.8969998925027,312
635,267.5339749776035,221.60739040500115,218
636,165.97775057123107,220.29186790198446,581
637,247.07633263605163,220.6934267777702,404
638,256.02324790319017,221.10020607868975,230
639,247.18380963743215,221.5604921322647,332
640,258.6823129881295,221.38082660162257,206
641,226.85787195485443,225.50060021032,284
642,294.1802917163901,226.95657048873466,263
643,132.74667942029518,224.5957156720798,818
644,251.9272010755571,225.57203076787818,230
645,257.4646353679646,225.73284855111334,302
646,246.28797403960075,226.3693268095849,278
647,194.22825413254134,225.32008663050615,757
648,41.255671174514134,221.7198870125478,1000
649,270.2236121514432,223.73267983471808,199
650,244.45899830400867,223.63010145916547,215
651,230.72454910604338,223.3829155908439,531
652,56.158567369982315,221.79072485602137,1000
653,273.29019326654526,222.0438975214882,244
654,292.84870279239004,222.900586227598,470
655,37.67393864412443,218.4804877865427,1000
656,263.06518843265457,219.83951427658894,273
657,287.41655546889376,221.14991671198194,254
658,270.78844357403034,221.62264108893848,418
659,248.72375777209018,222.6447304404088,268
660,40.727216070076864,218.88746209128547,1000
661,301.8088983071842,221.44396648177602,197
662,189.81504956431496,221.11582125337648,773
