episode,reward,running_avg,steps
98,-114.64332872298858,-122.42700553888484,90
99,-72.2807326024902,-117.22037631220834,93
100,-127.17506775956558,-115.80863936399807,115
101,-160.13282627675613,-118.00091216978194,82
102,-59.483058702831585,-115.89986415872391,64
103,-101.00880465541007,-114.3968721355219,122
104,-92.32881182513518,-114.99726946761577,124
105,-77.6654398995921,-112.75794976606832,134
106,-141.70754995990126,-113.07038423834258,97
107,-122.29198136899291,-112.9909811872354,110
108,-85.79490143190327,-113.88422680056621,72
109,-69.1686839069346,-113.52167111461559,75
110,-169.471455380246,-115.21538463084715,117
111,-193.8087592302436,-114.90950250322048,128
112,-30.798878207230246,-111.02743299252619,135
113,-111.11396121159817,-111.60617017461898,88
114,-145.91674145342023,-112.05553502674466,101
115,-103.2300325134273,-112.26551745327355,79
116,-65.7661621632661,-108.68214411821948,101
117,-90.77466452230304,-108.68220217215288,80
118,-171.89233393347115,-110.36847840042752,93
119,-112.81650610957995,-110.21230298973514,92
120,-87.98274391423402,-109.67089551237869,78
121,-77.41381818700219,-108.14612021686706,66
122,-291.4278428526246,-112.9230513442883,104
123,-113.55501438914106,-112.96075084590261,91
124,-88.95739285142406,-114.25461954607513,68
125,-99.75363314002293,-110.02499502762211,90
126,-111.16208437258165,-111.37373011325023,111
127,-86.51495812629707,-111.08420502708489,78
128,-28.525944168827436,-109.66662980669126,128
129,-46.567128295707846,-109.30483919412879,75
130,-61.24215021214758,-107.91928931131503,127
131,-61.017967011100616,-107.20972805563305,129
132,-235.4966485781022,-110.25815610655087,121
133,-61.92617397442686,-109.90128112256781,61
134,-159.12953173404398,-111.63892352334412,96
135,-121.77928502271374,-111.750012616161,119
136,-40.46744818669019,-105.9221919129965,140
137,-69.46794947546225,-105.78121592075108,117
138,-53.453200028996406,-105.59911217652994,143
139,-65.21336950959444,-105.17233782308949,79
140,-85.18845289348424,-102.77331708532458,83
141,-94.61959064939613,-101.71000332330591,89
142,-54.061053524893964,-100.98184157724384,72
143,-111.10036191272349,-100.93755291121532,102
144,-95.48376448803023,-100.3706539256794,142
145,-67.11702943459926,-100.9240861580478,93
146,-82.02312806734278,-99.63427405004819,80
147,-30.654477936685254,-100.01145649551167,146
148,-83.63408865432226,-99.39127169413833,108
149,-91.02121008975516,-99.76608124388363,87
150,-45.33370148672441,-98.12925391842681,99
151,-82.21244085244751,-96.57084620994063,89
152,-56.358314665871134,-96.50835132920143,89
153,-55.85327286419045,-95.60524069337704,83
154,-72.03313310620105,-95.19932711899837,148
155,-25.665507596353066,-94.15932847293358,96
156,-142.14595129549662,-94.16809649964549,128
157,-87.61433312823769,-93.47454353483037,83
158,-89.66367223815749,-93.55191895095547,107
159,-103.47534338874199,-94.2380521405916,125
160,-111.69528905517649,-93.08252881409022,91
161,-45.245013429633076,-90.11125389807802,105
162,-42.37401575801073,-90.34275664909362,78
163,-176.92549029489686,-91.65898723075959,126
164,-143.4356091744462,-91.60936458518012,116
165,-61.612766581078816,-90.77701926653315,81
166,-103.77585222202454,-91.53721306770832,104
167,-102.18194865485127,-91.76535875035928,173
168,-58.82385114993377,-89.50398909468852,86
169,-48.8915305348326,-88.22548958319358,101
170,-80.97053072596088,-88.08524531942811,125
171,-39.37603711741821,-87.32448969803644,141
172,-104.5894984724236,-83.58772281043242,120
173,-11.680878696273979,-81.55024009657511,117
174,-76.43055976169404,-81.2997034347805,98
175,-256.4569767497436,-84.43377030697492,139
176,-86.1564105031342,-83.93365682958597,131
177,-150.16177008734866,-85.206593068807,102
178,-82.67580343264214,-86.2895902540833,75
179,-73.76822821102002,-86.83361225238953,73
180,-74.14636569469177,-87.09169656204043,81
181,-52.87052852222168,-86.92874779226284,116
182,-31.683597894393046,-82.85248677858866,72
183,-96.51482692786654,-83.54425983765744,153
184,-68.0067372625472,-81.7218039482275,78
185,-65.12226186742535,-80.58866348512174,103
186,-3.5946718038084953,-79.8512079574641,150
187,-96.84827014055836,-80.39881437076602,134
188,-59.558932401281155,-80.52092901821172,154
189,-223.11774126195968,-83.67901645325901,125
190,-22.846528497485536,-82.43217796533902,166
191,27.024698434467822,-79.99929218366175,133
192,-17.49020822235397,-79.26787527761094,102
193,-73.39225522075463,-78.51371314377157,97
194,-58.343273192675525,-77.77090331786448,146
195,-144.66737826677635,-79.32191029450802,124
196,-36.744992322328926,-78.41634757960774,132
197,-165.9728786663981,-81.122715594202,368
198,-101.45811543641355,-81.47919612984384,136
199,-94.53662102299008,-81.54950434850853,96
200,-58.53134979083102,-81.81345731459066,83
201,-84.20761518976389,-81.85336080133699,108
202,-41.67618830139682,-81.5597182740475,139
203,-74.82228167775521,-81.93909845031881,67
204,-58.73984333701488,-81.67323265493509,129
205,-61.24149413981047,-82.38475238580423,96
206,-33.67597574288763,-80.21535287475206,116
207,-34.98118858170096,-79.16268998382132,130
208,-74.28475096553325,-78.85511155836885,79
209,-28.35324977958183,-77.35266968618564,79
210,-75.13567780910336,-76.62147746126418,128
211,-85.27502929791854,-77.4220777786299,166
212,-81.42265854542606,-78.2030506343782,168
213,-54.66988021900846,-75.75793843286044,120
214,-129.10283349116887,-75.47128291919488,267
215,-51.79281683512977,-75.27488392427588,149
216,-75.86218518553024,-74.71661058354599,136
217,-46.46356521142235,-73.60224291467742,125
218,-35.83016844677148,-73.14236926061417,157
219,-49.97435915047306,-73.16402583292698,79
220,8.286958242329916,-71.37887605356117,158
221,-44.11200895366481,-71.4735954902861,123
222,-86.40495030182542,-71.10990452687415,94
223,-27.74430286401639,-71.431173010229,134
224,-73.67224421198341,-71.37600669923478,183
225,-153.99987039145344,-69.326864572069,164
226,-212.89729198249398,-71.86168220165618,238
227,-52.52217476841912,-69.9088902952776,151
228,-85.65021771854866,-69.96837858099573,109
229,-84.13346850591176,-70.17568338689357,158
230,-36.42454217433972,-69.42124691648654,102
231,-64.60873823588338,-69.65601111075976,174
232,-42.34678794748248,-69.86927491182155,111
233,7.036154435289163,-67.79825528455844,84
234,-278.18939470606506,-72.0019084334288,253
235,13.52839595510703,-70.42889527697815,111
236,-21.084657590366092,-70.77869499270929,144
237,14.444843783128732,-68.55283271423554,174
238,-35.375657800221774,-68.06916722221435,435
239,-72.34828453620649,-65.05377808769929,126
240,-72.93414684707116,-66.05553045469101,89
241,-153.24058401559375,-69.66083610369225,682
242,-56.91017643317764,-70.44923546790872,161
243,-38.0543562345846,-69.74247748818532,98
244,-43.44201517736104,-69.44445232787902,121
245,-76.88522223905048,-68.0888092073245,171
246,-86.60353206783255,-69.08598000223459,140
247,-65.26739573337412,-67.07187034357409,106
248,-52.98911020898953,-66.10249023902561,74
249,-168.89826878093456,-67.5897231941845,96
250,-0.11737044387086826,-66.42144360724528,162
251,-72.53111127668349,-66.18791352898367,142
252,-34.444974158576,-66.04328924612727,244
253,-89.97330764181794,-66.34630976540853,149
254,-55.30132229358291,-66.27753934453989,122
255,-104.79111479122744,-67.14853175756822,273
256,-3.053391089912978,-66.53608006450872,146
257,-37.56908988589985,-66.58783809059271,103
258,-68.28509603652454,-66.46784499201253,135
259,-26.15445225073512,-66.4238690414356,163
260,-52.86671952876003,-65.97848987582873,154
261,-30.676573464760423,-64.88652075916558,144
262,-11.6130910078315,-63.49032940841367,145
263,-95.7918936957664,-64.31276967794884,86
264,-53.302566164009804,-62.79676433140566,1000
265,-217.3735519949915,-66.1083790346029,114
266,-130.00050629672575,-67.19114545682682,743
267,-179.34955662664694,-69.8488652851313,186
268,-43.46462245994336,-70.00155436539474,101
269,28.743392807535656,-68.42719932623456,100
270,-231.97149917159499,-73.23236847451305,817
271,-62.015284885439435,-73.59043399314855,114
272,-74.4164493031153,-73.35066397317433,372
273,7.415165014182193,-72.64747461561036,166
274,-41.1656542914442,-71.9973428171996,122
275,-204.1512039686379,-73.00036948874329,805
276,-64.98765196836355,-70.04217668846069,1000
277,-84.18526552181457,-70.6754385035286,135
278,-98.52700539751956,-70.93297425710801,1000
279,50.55494435083426,-68.2392059999731,249
280,37.27238516981117,-66.76526745309006,109
281,-93.83546045892082,-67.3498018975508,151
282,-68.33920632374837,-67.86965026507612,1000
283,-3.157872379883301,-68.07353080137956,146
284,-46.07075480169473,-63.43115800329217,398
285,-44.95753604750281,-64.60087664334436,107
286,-163.99255524094752,-67.45903459635599,428
287,-86.39716146816642,-69.4758747013819,1000
288,-7.529436453504559,-68.91895027444755,244
289,1.9374679841462523,-67.4332352240405,375
290,-10.61576815012178,-66.1868676501015,182
291,18.06784363686485,-62.76069909705234,116
292,-12.863834508085361,-61.87977225855049,168
293,-30.28333274058562,-61.72435178867052,116
294,19.43869327132727,-60.46673761969676,1000
295,-59.02363661581309,-60.10950590723201,180
296,-69.60402526323156,-59.76951577113999,1000
297,6.823969801919124,-58.327688460434125,1000
298,-25.677621216440087,-57.78145868058314,200
299,-29.555820644497636,-54.9946097178544,1000
300,9.237764217481228,-54.807507024627355,135
301,-32.471758822943954,-54.006319975552564,190
302,-36.65647817804399,-54.05055005594192,1000
303,-49.19499998185582,-53.234983902742684,1000
304,0.8726477542356681,-52.11150450178631,1000
305,-25.91178508299634,-50.533917907621685,1000
306,-85.79642537307971,-52.188778593285015,478
307,-20.91889605480502,-51.85577471666312,1000
308,-47.44263172405368,-51.4389254304137,144
309,9.318576436122793,-50.729464856676536,1000
310,-20.971125586564966,-50.091552977832634,136
311,-84.19325799034283,-51.16188666834428,1000
312,-18.044984603779863,-51.29052454026325,1000
313,10.841401925308872,-49.15785862784174,1000
314,3.260486811640436,-48.02659756832874,1000
315,-14.51688561906539,-43.96946424081022,1000
316,-30.202903365987776,-41.973512182195456,1000
317,24.227253369467235,-37.90197598227317,132
318,13.880945741115184,-36.755064618252,123
319,-14.878748465581431,-37.627507443714336,1000
320,-34.43370929429314,-33.676751646168306,1000
321,14.790031819913814,-32.140645312061245,1000
322,-106.39723892502035,-32.780261104499345,537
323,-51.924580313944745,-33.967056011061885,1000
324,41.34331519843752,-32.31687662126426,155
325,-45.295396435517404,-29.13976047060184,1000
326,-119.19610694133056,-30.22392957006118,1000
327,-5.658098194244566,-28.653386223509784,1000
328,-31.7132279719356,-27.31711067499811,1000
329,-118.02295003053163,-30.688668562625423,1000
330,-4.002220803061917,-31.51416068208288,91
331,-61.07055553661016,-30.858862583636668,1000
332,-21.596617078686336,-29.924010798735427,1000
333,-14.920916509010524,-30.15927168131797,1000
334,48.285329151571005,-28.272150002252662,1000
335,0.1481921348611861,-27.37003543860538,1000
336,-30.741736972633085,-24.705019073239093,1000
337,184.49559945262007,-19.28716385482336,707
338,3.409830775829306,-19.06837851023668,1000
339,-34.950194840178916,-19.806131766723187,1000
340,126.00484931189635,-17.073719417482824,1000
341,-27.02916171121299,-17.97565952444438,1000
342,271.1401567174819,-12.295579699933038,735
343,-299.631199794515,-17.682537041011624,755
344,-48.93060855576521,-19.049923077553476,1000
345,78.5487274377581,-16.298475796482048,1000
346,29.330530515961556,-14.319784680898184,1000
347,54.73449467620161,-13.361574183412538,1000
348,11.059317251599756,-12.626835414051742,1000
349,203.0496596248092,-7.9747258086656085,533
350,206.63254881891245,-4.026830116636981,421
351,262.90532632918575,1.8807115864056156,483
352,279.4323472435203,8.202488094836902,427
353,270.9756677233029,14.605901448940077,543
354,288.6681283428338,20.36181106071204,530
355,224.66438998975553,25.373334562167077,728
356,305.2698027439053,33.19465912450678,994
357,214.07243124942457,37.89448567059137,764
358,5.169239600359051,38.94672309707963,1000
359,85.48884164125438,40.47012840118226,1000
360,227.7456351488719,45.444463615890996,594
361,280.85423589466336,52.74541349359112,459
362,5.166872962952657,53.20965064492577,1000
363,51.664698551919926,54.02611657745799,1000
364,5.4980591628293105,54.07086802448177,1000
365,247.5346671732424,59.311899080327926,641
366,278.21591226180703,65.48027539288383,370
367,267.5282734140887,70.34629579377625,450
368,243.40379439433696,74.93675276684068,550
369,56.98332498936501,76.3739942359396,1000
370,156.2206628190946,80.18708167820735,742
371,-12.82104464297462,79.63486014894958,1000
372,240.71944438012295,86.57719381505245,566
373,194.54849410361027,91.50665530340355,698
374,35.72744635166613,91.39433792646811,1000
375,11.427985851230005,92.52880557220305,78
376,-23.68504305722108,94.43902684988522,276
377,184.1481462525665,98.23515173882146,453
378,278.9134330616971,104.44768495949413,494
379,271.19711102275915,112.23208618055995,307
380,115.96122702057187,114.63135513703261,1000
381,220.5064800838561,120.26289584944195,538
382,117.33271399437446,123.04148247090316,790
383,250.3125204899318,128.346151210882,297
384,253.84632162310857,132.45737106031277,245
385,235.40738547908052,137.16255492719716,474
386,243.2901092264571,142.64319185117898,703
387,100.28357530067537,140.95895136814008,1000
388,300.9626931076134,146.91000861477576,239
389,125.24599203224447,150.11393235222423,813
390,154.86244835689365,150.6910843331242,680
391,289.66042806772725,157.024876128703,246
392,233.84323065640382,156.27893760748142,423
393,224.3572703661667,166.75870701069508,409
394,237.5342696652901,172.4880045751162,313
395,179.68066079647375,174.51064324229054,772
396,212.02152141639596,178.16446306029923,465
397,224.95511335822545,181.5688754339397,273
398,255.26809103479584,186.4530509096036,365
399,265.3118986103967,187.69829568931533,367
400,269.79597892590886,188.9615642914553,291
401,198.02171047389083,187.6638919743494,507
402,201.83087518392693,186.11186253315753,493
403,269.0092277615238,186.07253373392194,244
404,267.7971718361466,185.65511460378818,419
405,261.5968640660116,186.39376408531328,298
406,257.6681680115629,185.44173139066643,335
407,271.3456655384033,186.587196076446,220
408,217.7300756520364,190.83841279747955,386
409,273.73862824538065,194.60340852956207,395
410,255.85669144366452,195.1656296554579,294
411,279.67917013246375,195.1421283402139,255
412,239.98154474582122,199.83842177587127,392
413,232.0381509484157,203.44589082380116,315
414,227.73403108682191,207.89061026228103,197
415,259.9206966146723,208.13833085110966,427
416,244.37567761668205,207.46152615820716,281
417,201.8178043547152,206.14731677701965,673
418,211.56815161558603,205.51060392144467,359
419,238.99819257756184,209.1509012732086,503
420,230.16778659732387,210.62984374877317,502
421,187.32761738171357,214.63281698926693,497
422,236.12145238636415,214.54085714939174,464
423,286.11826543869483,216.37225257609344,469
424,247.1529962525546,220.60076357411123,277
425,258.97030948465715,225.55161004677979,278
426,203.27685686399812,230.09084804520413,388
427,227.20593070753202,230.95200373430345,580
428,236.29214936217488,230.09957806031304,444
429,289.56010489860535,230.46683793782995,288
430,243.55213016466672,233.01865600071187,422
431,204.51566256210674,232.6988396502769,354
432,297.2501311635167,236.29718799365972,369
433,244.874211691453,236.18842181769014,394
434,231.56263439632386,235.74274807315447,274
435,281.12853844070503,236.65717113238696,219
436,246.67119836276137,236.72479291511306,215
437,197.7064038648395,238.67324948639634,442
438,244.02166422725156,237.53442890878912,469
439,267.77392893294007,240.38498764680304,358
440,292.31948028821375,243.13412828542945,333
441,221.23720275998045,241.7656637792745,305
442,229.96142224610867,241.68802761106858,362
443,257.0460101570636,242.3418024068865,308
444,201.041201878709,241.6119410511549,636
445,-17.21862174957147,237.67395540023398,1000
446,196.19071712227867,237.3573393143516,449
447,236.54908167656149,237.58921868071832,230
448,211.10989186436444,236.7060546973097,438
449,211.36821387439252,235.62718100258965,527
450,247.6919732991179,235.1851008900538,405
451,272.7668938811702,236.68000455819939,258
452,255.1497402865049,237.74638186025095,280
453,261.50323927349643,237.5962620904904,258
454,230.04708239229194,236.8412603016133,506
455,185.15957954429666,235.31251461117895,489
456,137.2881119299551,232.90491348954683,842
457,257.9500945208388,232.63700206919557,350
458,261.2670989763868,233.50774253568258,368
459,273.8984657185299,233.51093928514558,219
460,262.9894611388369,233.653594679049,265
461,80.93002501200968,229.67861177663994,1000
462,241.24498298563526,229.70388054143623,357
463,237.8679612974575,229.8204767484171,228
464,222.31789002165152,229.71215392711366,427
465,234.52716995325244,229.20428339388525,297
466,218.41186525996142,228.68500714675082,278
467,259.9955698731377,229.84856245711927,252
468,266.79509449030456,230.95310131461363,339
469,193.00480831315946,230.0332336293256,571
470,252.31317169542353,230.47614133128758,291
471,225.00972289725118,231.22978344159833,295
472,252.80788913657432,231.5635121766025,445
473,288.7257631433393,231.61566213069543,303
474,263.11572796403584,231.93491676492505,261
475,237.06783475768384,231.4968672703856,407
476,301.69959894961755,233.46532211209797,364
477,258.40705127217745,234.0893445233909,175
478,237.20250150784796,234.10755156630435,565
479,277.41235605952517,233.86459658952276,301
480,210.67436941778283,233.20704137458506,421
481,249.08647986202305,234.09845772058338,341
482,-47.31194743828777,227.20721614854727,1000
483,196.54266444064814,226.2405852035312,460
484,241.80838583699878,226.4455002323447,273
485,-53.27818026764912,219.7573658581776,1000
486,282.482598904939,220.47359386902116,301
487,267.7725595197377,221.87491698211912,227
488,167.44457118760693,220.34337512132623,525
489,256.48013564918415,220.11749925565113,185
490,17.77271528629541,214.62656395561277,218
491,-38.30644598232231,209.4356909807667,1000
492,252.03571800960782,209.8771768960367,748
493,257.1693977953016,209.87964464880147,341
494,272.06742479852204,211.30016910719772,194
495,168.57585767348925,215.01605869565893,743
496,285.3285224912406,216.79881480303817,332
497,258.56207496399986,217.23907466878697,235
498,278.37752750884147,218.5844273816765,328
499,248.24456079938585,219.32195432017633,174
500,283.13021514167735,220.03071915702753,225
501,249.02623555259126,219.55590599045598,258
502,241.0295117750543,219.27350142022698,390
503,284.36034088932024,219.73064345254346,319
504,247.87699103490863,220.08724162539582,328
505,238.77612287055612,221.15957249192098,467
506,301.8653827551659,224.45111790842518,209
507,286.19817258749447,225.01607946975827,255
508,241.17487547838064,224.61423499979816,274
509,286.31472203243254,224.86256012607618,222
510,294.10713246986984,225.4849135526968,266
511,277.07600259992466,229.40783310445514,228
512,171.73695692124437,228.01767258316733,902
513,169.17078078047442,226.64372897282766,708
514,303.6033030308145,228.2694372330109,423
515,246.2025552129636,228.5029449382051,162
516,202.35880898252222,228.1818838126563,398
517,288.19350838339415,228.74584258286146,302
518,293.5643341283137,229.28122737562163,308
519,241.05410729157023,230.24221335518985,285
520,294.01292333960896,231.07620838807358,247
521,265.7117037603159,231.89024800533485,470
522,270.9647848352313,232.25338591930802,189
523,257.75509942044107,231.63397264485008,286
524,230.3769774940373,230.9791976354501,362
525,273.8397064774406,231.71463506984526,194
526,234.1993141379477,230.36462937361188,178
527,220.13429032812687,229.59917415473086,381
528,243.84908826951482,229.7321058899642,303
529,237.96945177855218,228.94324780434474,357
530,268.58976110413215,230.10155563807174,201
531,216.71745381979872,229.45417511722724,372
532,253.22686176818976,235.4649513013568,276
533,263.2041422726311,236.79818085799647,283
534,278.28890306819187,237.52779120262034,194
535,203.07830524625737,242.65492091289843,406
536,267.4152804455183,242.35357454371,183
537,280.6520765500278,242.61116488431583,241
538,230.92544534390115,243.88078236744173,319
539,193.84585015363473,242.6280966575307,255
540,-11.794632913728663,242.03674969353023,270
541,227.75998834928504,247.3580783801624,260
542,221.72998165838615,246.75196365313795,305
543,251.694903600296,246.6424737692378,188
544,229.32446275134646,245.78761452829428,275
545,294.0111132745523,248.29631964031557,249
546,296.60666743482557,248.52188253918726,234
547,209.65531818669518,247.5437474036412,421
548,261.19640518303595,247.20012495712504,193
549,28.121841405158705,242.79767056924052,251
550,249.4479211132445,242.12402468867188,327
551,253.87949912364738,242.22108996009297,388
552,243.63161464295302,242.27313201745096,202
553,64.6426214052444,237.87877762776944,136
554,259.32575875679595,238.10775298220716,400
555,222.45109230733496,237.78125237094275,389
556,-30.636334394922585,231.13121802794097,531
557,236.67664411512558,230.1407874584936,358
558,297.7427785165557,231.27214551925712,252
559,265.2431864368983,230.8507148073464,229
560,247.49256720762364,229.91842350210152,286
561,250.56824654502796,229.38826838100357,246
562,251.85156274844536,230.99056049754756,410
563,299.30450029140206,233.59323488776613,273
564,269.4703034334465,232.91057489581877,210
565,57.70962047173961,229.1407162009943,149
566,242.25943566506592,229.93872873464517,235
567,280.34602325400044,229.78177903205727,196
568,259.4737011063953,229.09996637161893,334
569,233.70741344287265,228.95303249464496,385
570,248.69495642257633,228.04667315630434,279
571,204.96232030996867,226.8316854872974,316
572,231.59493443040498,226.04428847920087,371
573,235.3022800602318,225.59523209199668,319
574,229.54715744535306,225.57863569102298,303
575,220.51491160315786,224.51213979353733,333
576,231.20089131297402,224.45217133703784,432
577,274.61455829125237,225.54177669630036,289
578,303.5516954710855,226.73582884033178,184
579,264.39860767296915,227.2644119582201,197
580,264.36229189566467,227.1798625740508,221
581,282.6537919326547,228.4985893363079,250
582,223.42104497824224,227.90247300050893,376
583,-23.23617954143394,222.1736665642277,354
584,273.45663878398136,222.07702127854347,240
585,251.59703568636832,223.0473958873457,268
586,246.47657817406082,222.62862184191653,257
587,247.96696179011718,221.9749195467183,331
588,208.97963535635938,221.53600334696748,955
589,276.23719544815754,223.18383025285794,292
590,-46.73339776515702,222.48505495582938,324
591,245.30817919293983,222.8360187727025,231
592,276.9964327283975,223.9413477941027,198
593,201.14486468179877,222.93034701573274,705
594,255.8362667407765,223.46058309552134,406
595,233.58980221697,222.25215687436972,355
596,298.48359581610737,222.28969544199535,264
597,279.7382209485992,223.69135349723342,172
598,252.16847788213917,223.51079495121547,437
599,211.61242634867648,227.18060665008585,370
600,247.64884793749843,227.14462518657092,177
601,274.20859802644856,227.55120716462696,241
602,198.83601341669882,226.65529514010183,600
603,292.65614910738407,231.2155656941446,231
604,299.3016045247206,232.01508260950308,222
605,272.42369463907676,233.01453465613793,383
606,287.8573152160794,239.38440764835795,195
607,227.1892365813049,239.19465949768153,310
608,266.1972026848574,238.56374798104756,311
609,271.98067799315305,238.69849781217266,296
610,49.305012707149444,234.7347467221632,244
611,218.8139568625951,234.09966092851457,286
612,249.56232067070565,234.05387608695975,658
613,254.9173101084076,233.16613228329985,206
614,273.50467426524614,233.24681969993586,173
615,261.08070679948,237.31424142649067,353
616,253.2003019601736,237.5330587523928,272
617,266.9425940523173,237.26499016835913,337
618,261.1252332418205,237.29802081106763,278
619,283.08211612225693,238.2855148646553,249
620,159.40351030263542,236.49968594225652,752
621,267.99379932763145,237.76031552260977,363
622,251.30493010495198,238.15451543610072,229
623,276.6388900933572,238.98124763676324,329
624,-29.89501079173938,233.7924042720214,1000
625,248.4382199616783,234.35087043919182,260
626,272.520578325444,235.17726417944124,202
627,260.0265551783483,234.88550411718313,212
628,203.77047576422558,232.88987972304594,324
629,276.13728543974355,233.12465327838143,286
630,260.2573675830321,233.04255479212875,519
631,289.57896870278773,233.18105832753142,230
632,292.68873364066513,234.56641210077987,242
633,209.52972771307998,239.22173024587013,444
634,-40.74091342967189,232.93777920159712,1000
635,238.93267983816443,232.68449208463304,174
636,188.99423686962066,231.53484525854424,341
637,262.8872724564501,231.8332514718709,270
638,219.14263364777466,232.0365114376992,315
639,252.6817569343398,231.56540266742286,589
640,260.59227054810344,237.71191603368806,161
641,198.5895473115568,236.77754339606037,370
642,258.6646953320651,236.4109086481337,655
643,280.1842579699686,237.99169651389707,539
644,276.88930259755676,238.4127572310327,299
645,269.7944373626205,239.1368499339457,287
646,3.1080277740128963,233.2293385731038,173
647,246.02126286021772,232.55499941133618,191
648,265.8176298593213,232.82798245087986,278
649,244.41024375617798,233.4839387990299,287
650,274.2577997404162,234.01611783508827,260
651,285.11281203993735,234.23420211535807,232
652,256.22600162178776,235.38200187945984,327
653,181.15660112538004,233.15201091981976,497
654,182.387983631925,230.81373850196385,342
655,244.6570782732958,230.25840617464823,668
656,297.0325574651117,230.44191101962886,303
657,250.05060219628314,230.89913833192844,342
658,304.3133452570227,231.66146118337176,241
659,162.1024167356922,229.46389595822254,560
660,265.9400674810406,233.79659705370034,177
661,254.70551844343777,234.51442828531722,246
